id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18647476,Newly Rennovated Home Minutes from US Bank!,76158860,Jake,,Hennepin,44.95008,-93.34529,Entire home/apt,2500,3,0,,,1,365
18657175,spare room,129655804,Sam,,Hennepin,44.96375,-93.20946,Private room,199,1,0,,,1,0
18668588,Farmhouse in the Prairie,16131331,Lauren,,Hennepin,44.84171,-93.4184,Entire home/apt,300,3,11,2018-12-31,0.66,1,63
18686677,Queen bed in sunny bedroom,1160744,Lara,,Hennepin,44.95279,-93.28341,Private room,58,2,31,2018-10-28,1.42,3,360
18691394,Beautiful Lake Minnetonka Estate,129937301,Esther,,Hennepin,44.95533,-93.63805,Entire home/apt,995,7,1,2018-08-10,0.14,1,88
18701022,Updated Room WALKING DISTANCE TO US BANK STADIUM,53760598,Tolu,,Hennepin,44.9632,-93.26064,Private room,50,2,1,2017-05-21,0.05,1,0
18705136,FULLY REMODELED 4/2 HOME! SUPERBOWL 2018!,130040017,Josh,,Hennepin,44.96314,-93.36855,Entire home/apt,650,3,0,,,1,173
18721707,"步行距离轻轨站仅一分钟, 大房带浴室套房出租",42685864,Nick,,Ramsey,44.95413,-93.11652,Private room,60,14,6,2019-01-02,0.29,2,299
18734838,★ Home Away From Home ★ Fireplace | Fun Location,11919570,Jason,,Hennepin,45.00105,-93.26397,Entire home/apt,125,2,85,2019-02-17,3.90,1,60
18735303,Shoreside Retreat-Conveniently located,130176445,Dianne,,Hennepin,44.9273,-93.23307,Entire home/apt,100,2,17,2019-01-01,1.18,1,264
18737135,"Close to everything, private ground level",95339964,Geofrey,,Hennepin,44.88223,-93.4722,Private room,50,1,6,2018-02-04,0.27,1,89
18744955,Located between St. Paul and Minneapolis,101783733,Amy,,Ramsey,44.93519,-93.18551,Entire home/apt,99,1,84,2019-02-03,4.02,1,255
18772567,Modern Lake Home on 2 Acres with Private Dock,27535402,Bob,,Isanti,45.46254,-93.35435,Entire home/apt,2599,2,6,2017-08-02,0.29,1,0
18775102,Beautiful 4 BR home! Minutes from MOA!,27735706,Tina,,Hennepin,44.89061,-93.2534,Entire home/apt,1500,4,0,,,1,0
18788189,Stay in Luxury - Near Everything!,30129304,Sarah,,Ramsey,44.9621,-93.19214,Private room,0,2,0,,,1,0
18792272,"ArtHaus, quiet, and close to downtown/river",20570913,Teresa,,Sibley,44.52655,-93.90571,Private room,40,2,21,2019-02-18,1.06,1,170
18792497,"Large family home, stretch out and enjoy!",130800526,Brent,,Dakota,44.47365,-93.16958,Entire home/apt,125,1,8,2018-06-10,0.44,1,90
18795280,Centrally Located Cozy South Minneapolis Space,61818889,Ethan,,Hennepin,44.92052,-93.27328,Entire home/apt,77,1,96,2019-02-24,4.54,1,32
18812460,1bdrm Super Bowl condo sleeps 4+ Near Minneapolis,116305571,Therese,,Ramsey,45.00974,-93.09704,Entire home/apt,1800,7,0,,,3,358
18836205,Private Entry Master Suite Como Park,90815645,Erin,,Ramsey,44.98699,-93.14264,Entire home/apt,75,1,222,2019-03-03,10.39,1,116
18841569,Spacious Uptown Home Near 3 Lakes,15938348,Becky,,Hennepin,44.9381,-93.29391,Entire home/apt,89,2,82,2019-02-19,3.86,1,150
18841627,Walk to US Bank Stadium from this Cozy Studio,24627709,Addison,,Hennepin,44.96999,-93.26278,Entire home/apt,150,2,7,2017-12-18,0.40,1,0
18853888,"""Pirate Ship""
Modern Live-Aboard
Mississippi River",4000876,Dan,,Ramsey,44.89631,-93.16847,Entire home/apt,300,1,42,2018-09-30,1.95,1,22
18856290,Stay in the Highland Village!,13099492,Becky,,Ramsey,44.91076,-93.18738,Private room,30,2,6,2018-05-09,0.46,1,96
18869074,Grand NE Charmer,100190694,Kathy,,Hennepin,45.00462,-93.27054,Entire home/apt,107,1,124,2019-03-05,5.86,5,308
18877586,Charming home just minutes from Downtown & Uptown,38157732,Jill,,Hennepin,44.99691,-93.29622,Entire home/apt,250,2,36,2018-11-25,1.72,1,32
18885406,Great 3 bedroom townhome!,96076426,Chris,,Anoka,45.14336,-93.25979,Private room,50,3,3,2017-09-23,0.14,1,365
18894774,"King Size or Twins - Norwegian Wood Retreat, LLC",728274,Debra,,Sherburne,45.52297,-93.58788,Private room,100,1,3,2018-10-28,0.47,5,326
18895132,Cozy 1 bedroom unit 406 on family friendly campus,63520815,Ger,,Carver,44.8811,-93.73688,Entire home/apt,65,1,13,2019-01-13,0.63,2,0
18910072,Home Sweet Home-Spacious 4 Bdrm & 2 Bath,4885768,Andy & Rachael,,Ramsey,44.95861,-93.08098,Entire home/apt,105,2,74,2019-02-27,3.44,11,295
18913876,Lake Minnetonka Home.,131820268,Reed,,Hennepin,44.9271,-93.62071,Entire home/apt,800,2,5,2018-02-21,0.24,1,0
18914442,Boho in the City | NE Minneapolis,125713285,Jenner,,Hennepin,45.02113,-93.2404,Entire home/apt,185,2,8,2018-10-21,0.38,1,92
18917159,Victorian Garden House On Pleasant,131850376,John,,Hennepin,44.95853,-93.28162,Entire home/apt,195,1,59,2019-02-17,2.74,3,68
18930394,Artsy Studio in Lowertown St. Paul,47204193,Rachel,,Ramsey,44.94925,-93.08483,Entire home/apt,150,1,1,2018-02-11,0.08,1,0
18932222,Artist's Parlor,131972094,Nance,,Ramsey,44.92786,-93.12538,Entire home/apt,100,1,33,2019-01-20,1.86,1,354
18941650,"Union Alley Escape - quiet, private, downtown",83838548,Sarah,,Washington,45.05636,-92.80659,Entire home/apt,300,2,42,2019-01-06,2.03,1,158
18946334,Northeast Retreat,25076911,Iain,,Hennepin,45.01294,-93.26053,Private room,48,2,66,2019-02-11,3.12,1,173
18954905,Cozy Duplex in Heart of Prospect Park - 1st Floor,2444607,Newell,,Hennepin,44.96654,-93.2147,Entire home/apt,149,2,69,2019-01-02,3.34,2,365
18958518,Dick's Cabin at the Eagles Roost Trout Farm,132075931,Bill & Sere,,St. Croix,45.0257,-92.5991,Entire home/apt,100,1,80,2018-11-25,3.79,1,78
18961240,Hostess By: Marsha & William,130176113,Marsha,,Hennepin,45.00465,-93.30354,Private room,200,1,0,,,1,180
18993677,1bdrm Super Bowl condo -couches for kids to sleep,116305571,Therese,,Ramsey,44.98842,-93.09878,Entire home/apt,1800,7,0,,,3,365
18994553,Luxury Downtown MSP Getaway- WALK EVERYWHERE,40699046,Tammy,,Hennepin,44.98755,-93.27127,Entire home/apt,109,1,70,2019-02-15,3.43,3,72
18994908,Minnetonka Lakehome with outdoor Hottub,44071807,Jesse,,Hennepin,44.9351,-93.62343,Entire home/apt,500,2,1,2017-06-26,0.05,1,0
18998578,1bdrm Super Bowl condo in downtn St Paul sleeps 4+,116305571,Therese,,Ramsey,44.94317,-93.10746,Entire home/apt,1800,7,0,,,3,263
18999444,"Single Bed, Garden Level - Norwegian Wood Retreat",728274,Debra,,Sherburne,45.52428,-93.58743,Private room,100,1,1,2018-08-31,0.16,5,326
19028640,Pet Friendly Retreat in the City,4307365,Alyssa,,Hennepin,44.95373,-93.22022,Entire home/apt,125,1,50,2019-02-21,3.32,1,215
19031895,"The GUS, industrial loft 3br/1bth",70853441,Nate,,Ramsey,44.96897,-93.16686,Entire home/apt,110,1,35,2018-10-01,1.65,1,0
19039615,"Private Apartment in Uptown - Lakes, Nightlife etc",15058892,Dan,,Hennepin,44.9537,-93.28205,Entire home/apt,99,3,14,2019-01-12,0.67,5,208
19040537,Lavender Bedroom In Garden House On Pleasant,131850376,John,,Hennepin,44.9576,-93.28325,Private room,45,1,3,2017-06-08,0.14,3,0
19047398,Downtown Lift Bridge Loft,132301832,Cheris,,Washington,45.05513,-92.80459,Entire home/apt,230,1,130,2019-03-03,6.35,4,65
19049811,Super Bowl Home - 7 Miles From Stadium,132967041,Brady,,Hennepin,44.95224,-93.3787,Entire home/apt,115,2,0,,,1,0
19049888,Private room in welcoming home near Minneapolis!,61576164,Liz,,Anoka,45.12491,-93.28244,Private room,25,2,33,2019-02-25,1.60,1,69
19050346,"Modern, sunny 4-bedroom close to downtown and U",132970659,Andrea,,Hennepin,44.95196,-93.21235,Entire home/apt,200,2,16,2019-01-05,1.22,2,60
19068234,Historic home on edge of Downtown Minneapolis,133117822,Troy,,Hennepin,44.96735,-93.26093,Entire home/apt,1300,3,0,,,1,0
19069678,"1703 St Clair Ave suite 3, St Paul 55105",16812522,Rupinder,,Ramsey,44.93535,-93.17185,Entire home/apt,80,1,26,2019-02-18,3.68,2,239
19070354,Lilac Bedroom In Garden House On Pleasant,131850376,John,,Hennepin,44.95981,-93.28339,Private room,65,1,0,,,3,0
19075239,Your Charming Home in Minnetonka   3 Bedrooms,6074037,Ellie,,Hennepin,44.91576,-93.5207,Entire home/apt,185,2,30,2018-11-25,1.44,1,270
19098843,"Blue Room - Spacious, clean 1br, 2 week min. stay",48007211,Emily,,Hennepin,44.98838,-93.30158,Private room,24,14,2,2017-12-01,0.12,2,13
19098946,Minnesota- St Paul/ Minneapolis Lake Home,53642409,Maureen And Jim,,Ramsey,45.0346,-93.11589,Entire home/apt,150,2,78,2019-03-04,4.24,1,233
19101788,Spacious home sleeps 12+; ideal for Super Bowl,8857911,Alyssa,,Hennepin,44.98322,-93.48075,Entire home/apt,4500,2,0,,,1,365
19102298,Sweet suite in the heart of Wayzata.,73607474,Bob/Terrisa,,Hennepin,44.97039,-93.50188,Entire home/apt,90,2,51,2019-02-24,3.87,1,205
19102420,Midway - 1912 home in the heart of the Twin Cities,52889099,Katherine,,Ramsey,44.96046,-93.17296,Private room,80,1,6,2018-10-14,0.30,4,179
19103161,Lovely lower level in South Minneapolis,72306608,Pat,,Hennepin,44.92438,-93.27175,Entire home/apt,79,1,131,2019-02-24,6.25,1,252
19103854,Shared Room - Twin Bed with a Woodland View #1,101750,Elizabeth,,Hennepin,44.91674,-93.43616,Shared room,23,1,30,2019-01-20,1.47,5,84
19104294,Shared Room - Twin Bed with a Woodland View #2,101750,Elizabeth,,Hennepin,44.91815,-93.43598,Shared room,23,1,32,2019-01-09,1.57,5,85
19110864,Lakeview cabin on Mille Lacs-Maximum Four Guests.,133530293,Paul,,Mille Lacs,46.11543,-93.65687,Entire home/apt,175,1,48,2018-10-02,2.29,2,102
19119836,SLP Townhome,133611746,Amanda,,Hennepin,44.92816,-93.37189,Entire home/apt,250,2,0,,,1,363
19130235,Super Bowl Escape! Mall of America,67314667,Cory,,Scott,44.74081,-93.37607,Entire home/apt,400,4,0,,,1,365
19137418,Enjoy East Side Eats & Downtown Delights!,4885768,Andy & Rachael,,Ramsey,44.9646,-93.08265,Entire home/apt,75,2,59,2019-03-02,2.85,11,344
19154977,"Heart of the city, MPLS, lakes, dwtn,target ctr#2",23090675,Lisa,,Hennepin,44.94163,-93.27612,Private room,45,3,24,2018-10-03,1.20,9,0
19156801,South Minneapolis Living,77007826,Fedha,,Hennepin,44.9602,-93.25556,Entire home/apt,175,3,12,2018-12-23,0.71,1,341
19161527,Scandinavian Urban Cottage in the ❤️ of St. Paul,23528294,Kirsten,,Ramsey,44.93284,-93.15076,Entire home/apt,149,1,94,2019-03-04,4.72,3,207
19170895,"Private 1BR by Abbott Hospital, Downtown, MSP 204",15058892,Dan,,Hennepin,44.95375,-93.2635,Entire home/apt,120,3,11,2018-12-15,0.55,5,283
19181858,St Jane House - Urban Retreat for Super Bowl (B),134140131,Brian,,Hennepin,44.99419,-93.29366,Private room,245,4,0,,,3,0
19181907,Little Yellow House Guest Suite,134166864,Sarah,,Hennepin,44.9253,-93.24246,Entire home/apt,62,1,101,2019-03-03,4.88,1,68
19183372,Cozy Home in the Heart of Minneapolis,55209758,Cassie,,Hennepin,44.93752,-93.27335,Entire home/apt,113,2,24,2019-01-01,1.15,1,280
19192205,Single Family Home,134254910,Stephanie,,Hennepin,45.0193,-93.33134,Entire home/apt,1500,1,0,,,1,365
19193543,2018 Super Bowl Retreat:  12 minutes from downtown,40059214,Susan,,Hennepin,44.95869,-93.42897,Entire home/apt,3500,3,0,,,1,0
19194204,"Entire home, renovated, RIGHT on the parkway",134267734,Sasha,,Hennepin,45.0191,-93.31764,Entire home/apt,249,1,58,2019-01-26,2.81,3,0
19195104,"Private, Queen Size Room, Close to Downtown",20339569,Jacob,,Hennepin,44.95303,-93.24638,Private room,55,1,83,2019-02-17,3.95,1,0
19197526,"1703 St Clair Ave, Entire home w/1 private bedroom",16812522,Rupinder,,Ramsey,44.93435,-93.17154,Private room,65,1,15,2019-01-22,0.75,2,89
19197537,Tiny Apartment With Great View,116533494,The Lowry,,Ramsey,44.9453,-93.09398,Entire home/apt,69,1,174,2019-03-04,8.22,25,153
19211583,Mille Lacs Cabin for Rent-Maximum Four Guests,133530293,Paul,,Mille Lacs,46.11592,-93.65545,Entire home/apt,170,1,25,2018-07-23,1.22,2,1
19221897,Lg. Victorian Home-Final Four!-Transporation Incl.,60036744,Jeff And Gayle,,Hennepin,44.9535,-93.25063,Entire home/apt,1200,4,1,2018-02-06,0.08,1,365
19227736,Stay at former NFL player home for SuperBowl XVIII,62111148,Stephanie,,Hennepin,45.03156,-93.44085,Entire home/apt,4000,2,0,,,1,0
19239256,Huge Updated Condo in the North Loop,17177677,Andrew,,Hennepin,44.9836,-93.27628,Entire home/apt,3500,180,0,,,1,90
19243874,Minutes to US Bank Stadium. Cozy Clean and private,49884594,R,,Hennepin,45.00643,-93.23294,Entire home/apt,250,7,0,,,1,365
19258809,Mille Lacs Cabin Rental on Secluded Bay,134855227,Brett,,Mille Lacs,46.16872,-93.47855,Entire home/apt,100,2,17,2019-03-03,0.85,1,140
19262097,Huge Historic Tudor Cottage in the Heart of Uptown,23785554,Jane,,Hennepin,44.95976,-93.2918,Entire home/apt,137,1,104,2019-03-03,5.02,1,339
19262769,3BD Home with Garage- NE Minneapolis!,134453888,Chad,,Hennepin,45.01832,-93.23777,Entire home/apt,195,4,12,2018-01-28,0.59,1,264
19264459,SUPERBOWL SPECIAL: 4 br Cottage on Lake Minnetonka,83273252,Todd,,Hennepin,44.919,-93.64143,Entire home/apt,1000,2,3,2017-10-01,0.16,1,0
19274843,Large Bedroom/Maple Grove/Near Arbor Lakes,134981254,Roxanne,,Hennepin,45.06631,-93.4325,Private room,30,2,4,2019-02-18,2.55,2,82
19278784,Minnetonka by Minneapolis Charmer,135010432,Jim,,Hennepin,44.94541,-93.45128,Entire home/apt,225,3,5,2018-08-21,0.25,3,318
19285917,Modern and Cozy Family Living,135056456,Brian And Anna,,Hennepin,44.92609,-93.34239,Entire home/apt,249,2,17,2019-01-01,0.90,1,138
19286156,"Cozy room in community house, wood floors",2193270,Oliver,,Hennepin,44.94454,-93.2627,Private room,70,2,6,2017-10-01,0.33,1,0
19289379,Airport/MOA/Zoo/Lightrail/Outlet Mall/Bike trails,21731855,Lisa,,Dakota,44.78803,-93.11126,Entire home/apt,75,2,9,2018-12-10,0.51,2,20
19289454,"Charming lower level apt. in quaint, small town",117799910,Mary,,Isanti,45.72524,-93.1734,Entire home/apt,90,1,27,2018-10-18,1.35,2,176
19291003,"Charming upper level apt. in quaint, small town",117799910,Mary,,Isanti,45.72298,-93.17203,Entire home/apt,90,1,36,2018-11-22,1.85,2,174
19292172,Large bright private area in home,24002652,Anne,,Anoka,45.05832,-93.25102,Private room,45,2,44,2018-09-07,2.12,1,24
19293576,Super Bowl Fans: Private room and bath.,1996384,Jeanette,,Ramsey,45.04598,-92.99487,Private room,400,2,0,,,1,0
19293621,2000 Plus Beautiful Acres Of Lake to explore!,135105789,Jake,,Le Sueur,44.22415,-93.58294,Entire home/apt,159,4,5,2018-09-03,0.27,1,361
19297214,Lake Harriet Holiday,135139079,Kati,,Hennepin,44.91652,-93.28222,Private room,45,1,42,2019-01-08,2.06,1,76
19298212,West Studio — Private room in Mpls arts center,135099250,Center For Performing Arts,,Hennepin,44.93484,-93.28407,Private room,44,1,65,2019-02-26,3.17,6,61
19298286,East Studio — Private room in Mpls arts center,135099250,Center For Performing Arts,,Hennepin,44.935,-93.28287,Private room,44,3,28,2019-01-19,1.36,6,41
19327147,Hideaway from the Twin Cities: N STAR: Queen Bed,115708107,Steve,,St. Croix,45.07164,-92.72927,Private room,55,1,47,2019-02-14,2.30,4,363
19364164,Renovated private floor near Downtown & Northeast!,31943379,Eric,,Hennepin,45.033,-93.31299,Private room,65,1,12,2018-10-07,0.61,1,64
19382514,The Maker's Cottage - a 3+ bedroom oasis,58461132,Amanda,,Hennepin,44.98839,-93.72301,Entire home/apt,250,2,16,2018-11-23,0.82,1,358
19383842,SUPER BOWL 2018 PRIME LOCATION!!!,84725654,Travis,,Hennepin,44.87964,-93.29792,Entire home/apt,3000,2,0,,,1,365
19385441,Walkable to Super Bowl -  entire house!,8661030,Sam,,Hennepin,44.98406,-93.24883,Entire home/apt,975,3,0,,,1,0
19385465,Family Home in Northeast - close to everything!,3298257,Tessa,,Hennepin,45.01704,-93.27181,Entire home/apt,600,2,0,,,1,0
19387167,Hotel Foshay-efornia!!,135908382,Cathy,,Anoka,45.13061,-93.20062,Private room,55,1,25,2019-02-16,1.22,1,59
19389414,Rum River Preserve,29466468,Andy,,Mille Lacs,45.79232,-93.66249,Entire home/apt,178,2,10,2018-08-19,0.49,2,346
19390298,Cozy 1 bedroom unit 410 on family friendly campus,63520815,Ger,,Carver,44.88325,-93.73818,Entire home/apt,61,1,5,2018-10-15,0.25,2,217
19390603,Cozy 1 Bedroom in safe neighborhood,43172,Louis,,Ramsey,44.9801,-93.19434,Private room,38,1,40,2018-10-20,1.94,2,365
19399845,Northwest Studio— Private room in Mpls arts center,135099250,Center For Performing Arts,,Hennepin,44.93459,-93.28418,Private room,44,1,44,2019-02-28,2.15,6,93
19406908,Huge 2 room suite -,107294900,George,,Hennepin,44.87246,-93.33776,Private room,77,3,8,2019-01-25,0.41,2,310
19413201,"Great space, newly remodeled, awesome location",1348988,Andrew,,Hennepin,44.96122,-93.28828,Entire home/apt,87,2,76,2019-02-18,3.97,2,316
19430920,"Superbowl 2018, comfortable home to stay..",136211387,Constance,,Ramsey,44.92235,-93.08148,Private room,1500,3,0,,,1,0
19434229,Massive Gorgeous Home!,22087103,Daniel,,Ramsey,45.00512,-93.13854,Private room,100,1,0,,,1,358
19438006,Urban retreat nestled blocks from Lake Harriet,30444275,Sarah,,Hennepin,44.92289,-93.27707,Entire home/apt,125,2,28,2018-12-29,1.44,2,303
19438908,Modern Leander Lane Apartment/Cozy In-Floor Heat,29998271,Beth,,Anoka,45.04734,-93.23494,Entire home/apt,75,1,52,2018-11-06,2.54,2,0
19453223,"Entire home with private yard, close to lightrail!",119513688,Sara,,Hennepin,44.92631,-93.22907,Entire home/apt,400,4,2,2018-02-05,0.11,1,8
19458181,Your Own Urban Sanctuary Apartment in South Uptown,21743790,Carol,,Hennepin,44.9384,-93.29226,Entire home/apt,99,2,28,2018-12-01,1.41,1,89
19472867,Superbowl 2018 Family/Small Group Rental Home,136626439,Angela,,Hennepin,44.98547,-93.42412,Entire home/apt,1000,4,0,,,1,365
19473069,Sensible Super Bowl rental,29410878,Brian,,Ramsey,45.07874,-93.22286,Entire home/apt,1300,3,0,,,1,365
19475202,Modern Apartment in Historic St. Paul Building,116533494,The Lowry,,Ramsey,44.9445,-93.09522,Entire home/apt,79,1,199,2019-03-03,9.63,25,149
19476241,"Luxury Home for Groups near Downtown, and U of M.",135437259,Dan & Lucy,,Hennepin,44.96475,-93.22855,Entire home/apt,999,2,2,2018-01-01,0.11,2,0
19476473,Exclusive home in wooded private area; Super Bowl!,136662993,Jodi,,Ramsey,45.08676,-93.09481,Entire home/apt,500,2,0,,,1,362
19487599,"King Bed, Private bath, liv space. Near MSP & MOA.",17267232,Connie,,Dakota,44.7592,-93.24126,Private room,45,2,38,2019-02-17,2.89,1,183
19488507,Cozy home in Twin cities close to Super Bowl!,120622694,Sasha. Yoyo,,Ramsey,45.03617,-93.20078,Private room,39,2,0,,,1,89
19489606,1-Br Priv. Suite-10 Min Uber Downtown or U of M,136795978,Julia And Ishmael,,Hennepin,45.01397,-93.24368,Private room,54,2,36,2019-01-20,2.01,5,171
19491367,Private Home w Hot Tub 14 Min from Downtown,128893020,Anthony,,Hennepin,45.02811,-93.38735,Entire home/apt,269,2,24,2018-11-25,1.22,11,59
19497341,Beautiful Craftsman 12 Minutes to Superbowl!,38480639,Mindy,,Ramsey,44.94377,-93.15949,Entire home/apt,1000,3,0,,,1,358
19501111,"Spacious Room, NE Brewery/Distillery/Arts District",4149173,Miranda,,Hennepin,45.00458,-93.24,Private room,44,2,44,2019-02-24,2.36,1,305
19503148,Modern Retreat (Private bath),136948998,Bliss,,Hennepin,44.96348,-93.26493,Private room,55,1,132,2019-02-22,6.53,1,49
19505161,Quaint & Cozy Midtown,82381709,"Catherine, Patrick",,Ramsey,44.95327,-93.12892,Entire home/apt,120,2,44,2019-02-24,2.33,2,114
19505265,"Cabin Nestled in the Woods, Close to MSP Airport",136973440,Kayla,,Dakota,44.88528,-93.16307,Entire home/apt,85,2,9,2018-10-09,0.68,1,363
19516530,Great bedroom near golf course in west suburban MN,136113023,Jane,,Carver,44.83403,-93.62342,Private room,33,1,26,2019-02-08,1.29,4,52
19522759,Cozy Lakefront Cottage,73617123,Patricia,,Hennepin,44.89854,-93.56589,Entire home/apt,200,2,43,2019-02-24,2.26,1,9
19532297,Super Bowl 2018 convenience,89934308,MrBustabiggs,,Anoka,45.03706,-93.23598,Entire home/apt,300,3,0,,,1,365
19532655,Private Attic Suite at SoulSpace Farm Sanctuary,137190773,Kara,,St. Croix,45.14842,-92.55054,Private room,139,1,46,2019-02-10,2.28,1,260
19541406,The Gin Room on Park Avenue,9850035,Paige,,Hennepin,44.93103,-93.26427,Private room,45,2,69,2019-02-17,3.46,2,169
19545237,3BR Home Near MOA & Lake Nokomis,13567342,Hannah,,Hennepin,44.89927,-93.24185,Entire home/apt,500,1,6,2019-01-27,0.39,2,56
19552831,Cooper Bungalow Spacious Super Bowl Retreat+,432144,Julie,,Hennepin,44.94466,-93.21515,Entire home/apt,560,2,0,,,1,0
19553893,Longfellow Manor,24881949,Mark D.,,Hennepin,44.94075,-93.2218,Private room,54,2,51,2019-01-20,3.36,1,172
19554159,Angie's Place,137383185,Angie,,Anoka,45.14024,-93.25885,Private room,50,7,2,2018-07-17,0.15,1,180
19554377,"Private, comfortable room in a beautiful house.",136113023,Jane,,Carver,44.83281,-93.62,Private room,29,1,22,2019-01-31,1.16,4,51
19554613,Upscale 2 BR Townhouse 10 min from Downtown MPLS,125443292,Brian,,Hennepin,44.98462,-93.38191,Entire home/apt,800,5,0,,,1,365
19555923,SUPER BOWL 2018 THE COMPLETE PACKAGE,137406222,Laura,,Dakota,44.69791,-93.18891,Entire home/apt,1500,1,0,,,1,365
19570507,South Studio — Private room in Mpls arts center,135099250,Center For Performing Arts,,Hennepin,44.93479,-93.28375,Private room,39,1,55,2019-01-01,2.70,6,62
19572750,Bedroom with walk-in closet in spacious home,136113023,Jane,,Carver,44.83566,-93.62642,Private room,33,1,19,2019-01-10,0.94,4,60
19573347,"Near Downtown, University of Minnesota, & River.",123890879,Peggy & Paul,,Hennepin,44.98554,-93.24405,Entire home/apt,126,2,54,2019-02-24,3.77,1,140
19575327,Historic Lowry Hill Minneapolis Condo,97845380,Spencer,,Hennepin,44.96577,-93.29856,Entire home/apt,600,44,22,2018-12-24,1.11,1,84
19576045,"Donuts, Art, Puppies, Bikes, Flowers, & Massage !",137592287,Jilda,,Hennepin,45.004,-93.24447,Entire home/apt,56,1,70,2019-03-03,4.48,1,267
19582871,"Comfortable quirky Victorian, filled with art",15607705,Susan Legender,,Ramsey,44.94435,-93.13628,Private room,50,2,49,2019-02-24,2.56,2,322
19583469,Super Bowl 2018 Longfellow Chalet,25237555,Katy,,Hennepin,44.94724,-93.21974,Entire home/apt,1450,3,0,,,1,173
19589252,North Point,137692524,Jeff,,Hennepin,45.22994,-93.5381,Entire home/apt,5500,5,0,,,1,0
19593420,"Cozy cottage, easy walk to downtown Hudson!!",46103075,Matthew,,St. Croix,44.9844,-92.75208,Entire home/apt,110,2,64,2019-02-18,3.22,1,57
19594231,Burke Place,57900037,Simone,,Ramsey,45.00644,-93.14435,Private room,40,1,2,2017-08-13,0.10,1,0
19603901,Geodesic Domes 8000 sq ft Brand New Remodel,33132687,Sarah,,Hennepin,44.88538,-93.42607,Entire home/apt,1499,3,4,2018-09-17,0.21,1,298
19607005,Coastal Chic home with a pool and acreage,35720841,John,,St. Croix,45.02432,-92.7344,Entire home/apt,999,2,2,2018-07-22,0.10,1,361
19611794,Shambhala,137918080,Maria,,Washington,45.08305,-92.80828,Entire home/apt,185,2,37,2019-02-03,1.85,1,165
19618103,4br NE Minneapolis,5079018,Jon,,Hennepin,44.99542,-93.2587,Entire home/apt,295,3,9,2018-08-27,0.46,1,1
19618475,Entire Home in St. Paul - The Butternut,9857427,Scott,,Ramsey,44.92068,-93.12944,Entire home/apt,70,2,83,2019-02-10,4.06,1,132
19620091,"Spacious, cozy mother-in-law apartment",91630542,Kari,,Hennepin,44.9593,-93.28281,Entire home/apt,62,1,113,2019-02-22,5.60,1,65
19636086,"Entire 2 BDRM (3 beds), 1 BA Uptown",34322039,Stacey,,Hennepin,44.95598,-93.29023,Entire home/apt,90,2,72,2018-12-17,3.59,1,18
19638868,Private king size room w/ bath in S. Mpls.,92654642,Tim & Brittany,,Hennepin,44.89521,-93.30507,Private room,60,2,13,2018-02-05,0.65,1,0
19643963,Mississippi Riverfront Retreat,109734253,Nancy,,Dakota,44.82783,-93.01266,Entire home/apt,245,2,8,2019-01-30,0.45,1,46
19650747,Great Seward 3 Bedroom Arcade BnB,138322098,Susan,,Hennepin,44.96122,-93.23145,Entire home/apt,86,2,57,2019-02-18,3.29,1,211
19651062,** SUPER BOWL 2018**1/2m from lightrail Green Line,28014871,Ann,,Ramsey,44.95133,-93.18553,Entire home/apt,15000,5,0,,,1,363
19658796,Three Room Suite in Victorian Mansion,79134962,Brandon,,Hennepin,44.95466,-93.26893,Private room,550,1,3,2018-07-21,0.30,4,148
19660509,Hideaway from the Twin Cities: SUNSET: Full + Twin,115708107,Steve,,St. Croix,45.07243,-92.72638,Private room,55,1,20,2018-12-19,1.00,4,365
19660644,Super Bowl Getaway - Minutes from Stadium,138358551,Sarah,,Hennepin,44.97878,-93.33397,Entire home/apt,1950,3,0,,,1,365
19660659,Hideaway from the Twin Cities: Express: Full Bed,115708107,Steve,,St. Croix,45.07256,-92.72616,Private room,55,1,13,2018-10-21,0.64,4,362
19661278,3 BD 2 BA Home 20 min to Dtwn Mpls & 5 min to MOA,131986644,Heidi,,Dakota,44.84739,-93.17795,Entire home/apt,1400,7,0,,,1,0
19662098,3 year old 3300 foot ranch home 2018 Superbowl,138432425,Joyce,,Scott,44.78071,-93.44231,Entire home/apt,1000,3,0,,,1,0
19662637,Stunning View Downtown St. Paul,116533494,The Lowry,,Ramsey,44.9457,-93.09352,Entire home/apt,69,1,201,2019-03-02,9.95,25,140
19670474,* Charming First Floor Flat*,85546336,Chris,,Hennepin,44.94291,-93.30135,Entire home/apt,125,3,21,2018-10-25,1.08,2,25
19671983,"House for Super Bowl, 8 guests, 7 miles to stadium",138522058,Daniel,,Hennepin,44.9585,-93.3529,Entire home/apt,2000,3,0,,,1,363
19673335,Modern Nordic Guesthouse in Seward neighborhood,1169138,Mette,,Hennepin,44.96133,-93.22458,Entire home/apt,175,3,65,2019-02-25,3.37,1,124
19677699,10 minutes from U.S. Bank Stadium,24255915,Brandon,,Hennepin,44.94335,-93.35645,Entire home/apt,2000,3,0,,,1,173
19679889,"Modern, Elegant, Trendy Apartment",116533494,The Lowry,,Ramsey,44.94389,-93.09377,Entire home/apt,77,1,215,2019-03-04,10.64,25,137
