id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10927209,Private Room in Amazing Historic Building,48873476,Hostel Fish,,Five Points,39.75231,-104.99133,Private room,115,1,4,2019-02-03,0.12,30,334
10927436,Affordable Bed in Shared Room in LODO,48873476,Hostel Fish,,Five Points,39.75287,-104.99083,Shared room,55,1,25,2019-01-13,0.79,30,346
10927557,Bunk in Shared Room in Historic Denver Building,48873476,Hostel Fish,,Five Points,39.75212,-104.99101,Shared room,45,1,27,2019-02-10,0.74,30,343
10927718,Bed (Shared Room) @ Hip Downtown Hostel,48873476,Hostel Fish,,Five Points,39.75232,-104.99109,Shared room,60,1,10,2017-10-12,0.27,30,0
10927816,Premium Bed in FEMALE ONLY Shared Room,48873476,Hostel Fish,,Five Points,39.75215,-104.99113,Shared room,47,1,27,2019-02-13,0.88,30,357
10927867,Amazing Bunk FEMALE Only Shared Room,48873476,Hostel Fish,,Five Points,39.75284,-104.99136,Shared room,43,1,19,2019-01-31,0.65,30,363
10927919,Incredible View of Mountains in Shared Room,48873476,Hostel Fish,,Five Points,39.75321,-104.99239,Shared room,43,1,25,2018-10-08,0.74,30,350
10927966,Awesome Shared Room Next to Best Bars in Denver,48873476,Hostel Fish,,Five Points,39.75381,-104.99309,Shared room,41,1,36,2019-02-15,1.08,30,353
10928009,"Stay @ ""One of America's BEST Hostels""",48873476,Hostel Fish,,Five Points,39.75226,-104.99084,Shared room,43,1,8,2017-05-28,0.22,30,0
10928100,"Best Hostel Closest to LoDo, RiNo, Union Station",48873476,Hostel Fish,,Five Points,39.75352,-104.9915,Shared room,40,1,19,2019-02-16,0.61,30,342
10995273,Stylish 2 story unit in Victorian Mansion,6294270,Dan,,Cole,39.77116,-104.96779,Entire home/apt,185,1,109,2019-01-28,3.34,2,82
11037671,420 friendly,48954452,Jack,,Sloan Lake,39.75638,-105.05263,Entire home/apt,94,3,138,2019-02-03,3.74,5,145
11042635,Modern HIGHLANDS Town home sleeps 8,16725984,Carlos,,West Highland,39.76309,-105.04458,Entire home/apt,170,30,2,2017-01-01,0.06,3,262
11048504,The Next Door Inn!,57342209,Jason,,Jefferson Park,39.75707,-105.02122,Entire home/apt,175,2,26,2018-12-27,0.70,1,321
11065664,Zen Get Away,50005108,Jaclyn E,,Hilltop,39.72289,-104.90709,Private room,67,1,43,2018-08-31,1.17,2,0
11070296,Distinct Denver Downtown Bungalow,5841854,Troy,,Five Points,39.75238,-104.98666,Entire home/apt,88,5,14,2016-09-08,0.38,1,0
11080835,Pied-a-terre in Vibrant Family Home,10161902,Rebecca,,Clayton,39.76749,-104.95406,Private room,42,1,261,2019-02-11,7.23,2,207
11119735,Half house near RiNo - 3 Beds,8289288,Jessica,,Cole,39.76305,-104.97115,Private room,120,2,12,2018-07-06,0.34,5,257
11120331,Historic house with hardwood floors,8289288,Jessica,,Cole,39.76479,-104.97205,Entire home/apt,209,2,90,2018-09-15,2.45,5,257
11123088,Denver Highlands Haven,57793441,Sean,,Sloan Lake,39.75756,-105.02659,Entire home/apt,126,2,89,2019-01-06,2.50,1,23
11127739,Upstairs @ Eric's - HipFunPad & Super Neighborhood,47832519,Eric,,Berkeley,39.76984,-105.04346,Entire home/apt,125,1,189,2019-02-02,5.28,1,356
11139532,Sleeps SIX! Luxurious Victorian by City Park,44515630,Christopher,,Clayton,39.76353,-104.9487,Entire home/apt,141,1,58,2018-01-28,1.64,1,0
11148272,Cozy sloan's lake home,959656,Kristina,,West Colfax,39.73963,-105.04501,Entire home/apt,99,3,3,2016-07-30,0.10,2,0
11191271,Peter's Place in West City Park,58252545,Christopher,,City Park West,39.74126,-104.96607,Entire home/apt,147,1,19,2016-09-27,0.52,1,0
11192056,Heart of Cap Hill living with DECK !,49223382,Kinga,,City Park West,39.74137,-104.97185,Entire home/apt,139,1,290,2019-02-03,8.00,5,287
11236853,Spacious Basement Studio Apartment,52648794,Wendy,,Indian Creek,39.68895,-104.89895,Private room,29,1,92,2019-01-14,2.66,1,104
11240044,House Downtown Denver “The Lily-Pad”,42241906,Greg,,Elyria Swansea,39.77854,-104.94893,Entire home/apt,96,1,92,2019-01-27,4.37,2,0
11241369,Beautiful Highlands Oasis,58623568,Sarah And Lindsay,,West Highland,39.76254,-105.03786,Entire home/apt,275,1,221,2019-02-12,6.11,1,78
11250449,Conveniently located private room,58694928,Abbey,,Regis,39.79095,-105.04826,Private room,19,1,1,2016-04-03,0.03,1,0
11260243,Bryant Street Flat,17150354,Darci,,Highland,39.76232,-105.02008,Entire home/apt,175,5,4,2018-10-08,0.48,1,325
11277311,Private Room/Bath/Level of House,36382732,Teddy,,Capitol Hill,39.73683,-104.98135,Private room,75,1,155,2019-02-10,4.50,1,155
11279154,"Hip House Near City Park, Lightrail, RiNo",13997755,Jen,,Clayton,39.76877,-104.94583,Entire home/apt,129,3,7,2017-01-02,0.20,1,78
11280998,Entire Guest Suite with private entrance,44118875,Kat + Ruben,,West Colfax,39.7401,-105.03761,Entire home/apt,75,1,22,2019-01-27,0.61,1,357
11295273,Private Entrance Guest Suite with parking,313516,Robin,,Capitol Hill,39.73235,-104.97431,Entire home/apt,85,1,165,2019-02-17,4.55,1,329
11295755,Charming 1bdr Condo in Cheesman,58710500,Luke,,Cheesman Park,39.73771,-104.96741,Private room,80,1,2,2016-03-08,0.06,1,0
11304012,BallPark Warehouse Loft / Kids Free,40204323,Rick,,Five Points,39.75556,-104.99178,Entire home/apt,250,2,1,2016-04-05,0.03,1,0
11319596,Rooftop Deck City Views! 4 BEDS! Luxe 3 Story Loft,23594153,Patrick And Janet,,Five Points,39.7514,-104.98962,Entire home/apt,99,1,157,2019-02-04,4.36,6,139
11336016,Easy Walk to Downtown/Convention Center! 1 bedroom,29414054,Sally,,Capitol Hill,39.7388,-104.98251,Private room,70,1,157,2019-01-20,5.37,1,39
11338921,Downtown/Ballpark/Walkable/Top 11 Airbnb in Denver,52363049,Kristen,,Five Points,39.75271,-104.98904,Entire home/apt,125,1,264,2019-02-03,7.29,1,259
11356130,Awesome Downtown Condo Sleeps 4!,2869051,Steven,,North Capitol Hill,39.74643,-104.98316,Entire home/apt,99,2,132,2019-02-03,3.65,2,330
11370833,Cozy remodeled Highlands Apartment,20565369,Elizabeth Heidi,,Highland,39.76629,-105.01857,Entire home/apt,85,4,30,2019-01-26,0.91,2,142
11377981,Monthly rental in University Hills,531267,Shelley,,University Hills,39.65534,-104.92696,Private room,25,30,8,2018-11-23,0.29,2,354
11400702,Southeast Denver home,59841492,Robin,,Hampden,39.66034,-104.87684,Private room,50,1,0,,,1,0
11420270,Artist 1bdrm home. Heart of Rhino! Near Downtown.,37746616,Jessica,,Five Points,39.76223,-104.97446,Entire home/apt,120,2,71,2019-01-21,2.17,1,351
11469990,Modern 1 bdrm in West Wash Park,11000947,Kate,,Speer,39.71396,-104.98165,Entire home/apt,120,1,32,2018-10-21,0.88,1,0
11482047,The Carriage House!,10279860,Jourdan,,City Park West,39.74167,-104.96048,Entire home/apt,109,1,83,2019-01-31,4.83,7,43
11496933,Sunnyside Remodel Close to Downtown & 420 friendly,58878331,Wes,,Sunnyside,39.77236,-105.00993,Entire home/apt,185,1,87,2019-01-28,2.42,2,165
11509014,"Guest Suite - Bonnie Brae, Wash Park, DU Area",29863954,Susan,,Belcaro,39.69923,-104.95898,Entire home/apt,80,1,25,2018-10-21,1.58,2,72
11521979,Private Lock-off in RiNo (120+ Positive Reviews!),60744966,Jenna,,Five Points,39.75709,-104.98577,Entire home/apt,99,1,196,2019-02-01,5.89,1,168
11533087,Beautiful Home by City Park and Zoo,56416516,Jessica,,City Park West,39.74618,-104.96242,Entire home/apt,225,3,6,2017-05-17,0.18,1,0
11554688,"Modern, bright, new space close to Cherry Creek",27330105,Lisa,,Washington Virginia Vale,39.70557,-104.92553,Private room,75,2,16,2018-10-09,0.78,1,18
11602011,Close to everything you need studio,61391440,Melanie,,Cheesman Park,39.73659,-104.972,Entire home/apt,65,1,17,2016-12-31,0.48,1,0
11603643,Old South Pearl Gem,9707720,Kate,,Platt Park,39.69066,-104.97897,Entire home/apt,150,2,0,,,1,0
11603999,Luxe Modern Highlands Home Sleeps 6!,61406380,Benjamin,,Jefferson Park,39.75623,-105.01726,Entire home/apt,179,1,123,2019-02-17,3.43,1,7
11627182,A Futon in Studio Area for Rent,33153062,Justice K,,Marston,39.63386,-105.08822,Shared room,45,1,4,2016-08-07,0.12,2,90
11627188,Futon/Couch to Rent,33153062,Justice K,,Marston,39.63452,-105.08843,Shared room,45,1,1,2016-05-16,0.03,2,365
11648840,Master Suite near Downtown,50013542,Cash,,West Colfax,39.73824,-105.04017,Private room,65,1,1,2018-08-19,0.16,2,0
11676326,"Cats and chardonnay, sunny, safe",62009334,Dee,,Virginia Village,39.69471,-104.92612,Private room,43,1,15,2018-09-15,0.47,1,362
11690656,420-Friendly Welcoming Plush Suite in 1939 Home,13832898,Cassie,,Hale,39.73933,-104.93338,Private room,100,2,168,2019-02-03,4.99,1,331
11691732,"Entire level, 3 minutes to Cherry Creek Bank Row",953271,Kelly,,Hilltop,39.7165,-104.93494,Private room,160,1,33,2018-09-21,0.97,3,365
11692342,Urban Condo Historic Cap Hill w/ Private Parking,13773836,Nina,,Capitol Hill,39.73643,-104.97405,Entire home/apt,125,1,67,2018-12-16,1.94,1,136
11693721,✨Magical 420 Highlands Victorian✨,7273500,Katie,,West Highland,39.76922,-105.03974,Entire home/apt,152,1,122,2019-02-11,3.41,1,192
11713844,Franklin Oasis- Uptown Victorian Sleeps 6!,62275890,Denver Getaway,,City Park West,39.74276,-104.96717,Entire home/apt,121,1,134,2019-02-01,3.87,4,63
11722154,Full Apartment! Close to Downtown!,17467221,Aj,,Skyland,39.75576,-104.95121,Entire home/apt,123,3,109,2018-12-17,3.08,1,365
11755186,"Modern, just remodeled and gorgeous",20991907,Patrick,,Stapleton,39.75669,-104.87222,Entire home/apt,192,3,114,2019-02-11,3.27,1,150
11772599,Spacious Room w/Private Bath,14735821,Jeremy,,Cole,39.7629,-104.96218,Private room,68,2,54,2018-10-11,1.54,1,0
11784513,Beautiful Renovated 3 BD / 2 BA,62754752,Jeff,,North Park Hill,39.76075,-104.92429,Entire home/apt,175,2,15,2016-10-23,0.46,1,0
11789571,Meade - Great Value and Location!,48525049,Kenny,,West Highland,39.76338,-105.0373,Entire home/apt,99,1,253,2019-02-16,8.56,1,49
11850827,"Large, modern family-friendly home",12648268,Kara,,Platt Park,39.67924,-104.9842,Entire home/apt,350,3,6,2017-12-28,0.17,1,0
11858289,15 minutes to EVERYWHERE in Denver!,63159275,Brian J.,,Virginia Village,39.6959,-104.93508,Private room,85,1,12,2016-06-12,0.34,1,0
11873653,3-bedroom Pad in Denver yo!,63307953,David,,Northeast Park Hill,39.76936,-104.91169,Private room,145,1,0,,,1,0
11894242,"Cozy home, fenced yard, super convenient location",11295633,Abby,,Chaffee Park,39.79019,-105.00837,Entire home/apt,104,2,4,2016-09-19,0.12,1,0
11904176,6F Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.74562,-104.99758,Entire home/apt,69,30,6,2018-07-23,0.20,24,82
11925553,11 minutes from Downtowness,27976406,Christopher,,Cole,39.76571,-104.96118,Entire home/apt,350,3,14,2019-01-20,0.41,2,365
11945010,Denver Victorian Mansion Apartment,63778241,Josh,,Capitol Hill,39.73393,-104.97357,Entire home/apt,150,2,158,2019-02-09,4.59,1,320
11947643,Townhouse with a View of Mountains and the City,48683321,Dan,,Jefferson Park,39.75251,-105.0192,Entire home/apt,200,3,13,2018-11-11,0.39,1,6
11966335,Cannabis friendly clean open floor plan,59967996,William,,Sunnyside,39.77094,-105.01102,Entire home/apt,199,1,66,2018-10-07,1.90,2,350
11972882,Wash Park Cottage House,63972797,Stacey,,Washington Park,39.70628,-104.96961,Private room,632,1,0,,,1,0
11984786,4I Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.746,-104.99767,Entire home/apt,69,30,2,2016-10-09,0.06,24,48
11987780,Private Bedroom and Bath Near DU,1671987,Shannon,,University,39.66769,-104.96328,Private room,40,2,4,2018-06-16,0.12,2,0
11998608,1 bed 1 bth minutes from downtown!,28342977,Maire,,South Park Hill,39.74398,-104.93842,Entire home/apt,90,2,91,2018-07-27,2.70,1,0
12002460,"Bed, Bath and Hot Tub with Private Entrance",10387069,Becky,,Hale,39.73413,-104.92411,Private room,66,2,130,2019-01-19,3.83,1,350
12008338,Eco-Friendly Sunnyside 2 Bedroom Bungalow,12008253,Rob,,Sunnyside,39.77556,-105.00429,Entire home/apt,220,2,73,2019-01-20,2.21,1,288
12054276,"Bright, Modern Townhouse on Trendy Tennyson St.",64558781,Patrick,,Berkeley,39.77663,-105.0428,Entire home/apt,168,2,36,2019-01-02,1.09,1,23
12068403,Loft in BallPark - Walk EVERYWHERE Downtown!,64660966,Jessica,,Five Points,39.75288,-104.98765,Entire home/apt,114,1,347,2019-02-17,10.09,1,285
12072343,Perfect Loft in the Heart of it all!,11817280,Christine,,Highland,39.75764,-105.01691,Entire home/apt,110,180,64,2017-08-23,1.88,2,365
12091989,Modern Townhouse Walkable to Downtown Denver!,64427836,Bou,,Capitol Hill,39.73877,-104.97772,Entire home/apt,175,3,219,2019-01-26,6.35,1,48
12128272,Cute Carriage House (with bikes provided),48253778,Stephanie,,Whittier,39.75895,-104.96059,Entire home/apt,90,2,31,2018-11-11,0.89,1,138
12165714,Sunny Condo on City Park,42833542,Kellen,,City Park,39.74104,-104.95287,Entire home/apt,200,2,14,2018-12-27,0.40,1,3
12169772,Comfortable duplex close to downtown,11070277,Janet,,Sloan Lake,39.75001,-105.02907,Entire home/apt,105,3,56,2018-11-11,1.65,1,85
12169927,Modern apartment in LoHi,78356,Gabriel + Vanessa,,Highland,39.76593,-105.01471,Entire home/apt,115,3,132,2019-02-03,3.82,1,347
12172692,"Open, bright, mountain-view loft",20168663,Suzanne,,Five Points,39.76025,-105.00017,Entire home/apt,145,3,4,2016-08-02,0.12,1,0
12186872,Wash Park Carriage House Apartment,5492143,Adam,,Washington Park West,39.69932,-104.98137,Entire home/apt,83,1,157,2019-02-11,4.67,1,359
12194501,Townhouse near DTC & the lightrail,65553602,Jeff,,Hampden South,39.64131,-104.88155,Private room,53,1,118,2019-02-07,3.50,1,99
12204091,LoHi walk anywhere close to Downtown,35890384,Beatriz,,Highland,39.7652,-105.00352,Entire home/apt,100,2,3,2019-01-01,0.15,2,0
12207545,Beautiful home near Cherry Creek,1513183,Sharon,,Lowry Field,39.72038,-104.90551,Entire home/apt,178,3,4,2017-07-15,0.13,1,0
12210358,Stroll around Sloans Lake from a Beautifully Curated Home,7796684,Susan,,West Colfax,39.74373,-105.04564,Entire home/apt,200,2,48,2018-08-16,1.39,5,274
12211839,"Comfy, very affordable 2bd 2ba",4391882,Maria,,Goldsmith,39.67488,-104.91629,Entire home/apt,79,1,14,2016-05-30,0.40,1,0
12214224,Condo in Five Points Just Outside Downtown,43130573,Sarah,,Five Points,39.75212,-104.97998,Entire home/apt,122,2,50,2019-02-03,2.38,2,43
12227790,Bright Basement 1 Bedroom Apt.,65781133,Holley,,Whittier,39.75719,-104.96423,Entire home/apt,83,2,48,2018-11-18,1.39,1,217
12247042,Stylish Wash Park Condo,11571802,Izzy,,University Park,39.67651,-104.95856,Entire home/apt,189,1,13,2016-10-02,0.38,1,0
12267876,ROOFTOP DOWNTOWN VIEWS - Modern JeffPark Townhome,66076427,Chris,,Jefferson Park,39.74792,-105.02094,Entire home/apt,263,2,117,2019-01-01,3.40,1,146
12270856,Hip Neighborhood! Comfy house! No car needed!,2102215,Mckenzie,,Five Points,39.74946,-104.9756,Entire home/apt,139,1,39,2019-01-21,1.23,7,294
12276698,Downtown Casa in Denver’s Historic Arts District,29217734,Vincent,,Lincoln Park,39.72936,-104.99589,Entire home/apt,195,1,125,2019-02-01,5.61,7,343
12288253,Colorful & Loving 420-friendly Denver Condo,59101118,Lauren,,Washington Virginia Vale,39.69457,-104.90807,Entire home/apt,54,1,334,2019-02-09,9.81,3,135
12291045,"2 bdrm lower level suite ~ bright, clean & quiet!",66243351,Dianne,,Hampden,39.66293,-104.88897,Private room,60,2,34,2018-07-02,0.98,1,87
12309646,Beautiful Wash Park TownHouse,51027608,Elena,,Washington Park West,39.70672,-104.98223,Entire home/apt,70,7,3,2017-05-15,0.13,1,0
12326448,Quaint and Close to Sloan's,23358512,Anne & Ray,,West Colfax,39.73686,-105.0329,Entire home/apt,71,2,153,2019-02-08,4.44,2,39
12336225,JC Quarters,65817365,Colette,,Stapleton,39.75599,-104.89709,Entire home/apt,135,30,7,2017-10-01,0.20,1,268
12400738,6C Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.74669,-104.99736,Entire home/apt,107,30,2,2017-11-24,0.06,24,171
12405975,Bright and modern one bedroom apartment,25129743,Samantha,,Washington Park West,39.70196,-104.9856,Entire home/apt,110,1,102,2019-01-27,3.00,3,336
12445980,Charming garden-level studio near city & mountains,25972277,Sean,,West Highland,39.76018,-105.04719,Entire home/apt,74,2,123,2019-01-06,3.82,1,162
12446321,Wash Park! Family Friendly! Discount Feb/Mar!,188265,Chris,,Washington Park West,39.70205,-104.97912,Entire home/apt,289,1,37,2018-12-26,1.12,1,365
12451580,Sunnyside Bungalow Bedroom,14007548,Amberly,,Sunnyside,39.77433,-105.00399,Private room,51,2,53,2018-12-01,1.59,1,288
12453929,Private Historic Carriage House,2076630,Joey,,City Park West,39.74285,-104.96257,Entire home/apt,169,2,21,2017-01-02,0.61,1,180
12454119,Studio in Heart of City Park--7 min to Downtown!,17794497,David,,City Park,39.74234,-104.94482,Entire home/apt,75,2,39,2019-02-13,1.53,2,60
12455228,Resort style living downtown Denver,15203290,Linh,,Capitol Hill,39.73235,-104.98091,Entire home/apt,75,90,3,2018-08-13,0.10,1,364
12464711,Cute bungalow in the heart of the Highlands area.,67453870,Shayna,,West Highland,39.7597,-105.04639,Entire home/apt,180,3,32,2019-02-01,1.40,2,291
12472497,Convenient location & Dog friendly!,48023955,Allissa,,North Park Hill,39.75815,-104.94029,Entire home/apt,199,2,12,2016-09-05,0.36,1,365
12476899,Historical Victorian Landmark Whittier/Five Points,67536087,Beth,,Whittier,39.75774,-104.97164,Entire home/apt,475,3,10,2018-07-26,0.31,1,363
12487223,Cool Mid-Century Minimalist Gem at Sloans Lake,7796684,Susan,,West Colfax,39.7424,-105.04589,Entire home/apt,160,2,54,2018-12-06,1.60,5,318
12492320,Capitol Hill Apartment with deck & yard,39171515,David,,Capitol Hill,39.72956,-104.97735,Entire home/apt,120,2,9,2016-11-02,0.27,3,49
12521444,Cozy home near Denver!,37425718,Manda,,Chaffee Park,39.78884,-105.00917,Private room,80,2,7,2017-07-17,0.20,3,87
12546318,Cozy room near Downtown Denver!!,37425718,Manda,,Chaffee Park,39.78933,-105.00752,Private room,45,2,49,2019-01-28,1.42,3,359
12565021,Private apartment in home close to light rail,15875244,Kim,,University Hills,39.67383,-104.93752,Private room,89,2,5,2018-02-09,0.21,1,138
12606455,Cherry Creek North Comfort,47979834,Deana,,Congress Park,39.72903,-104.95128,Entire home/apt,125,1,92,2019-02-11,2.77,1,312
12622842,"Cozy, Private Room in a Warm & Inviting home!!!",37425718,Manda,,Chaffee Park,39.79085,-105.00931,Private room,35,2,80,2018-11-13,2.33,3,161
12623801,420 Cannabis  • Entire Basement Apt,39124,Dennis,,Five Points,39.76098,-104.9787,Entire home/apt,110,1,218,2019-01-30,6.39,1,345
12626903,2-Rm Basement Apt.  in Private Home,68558775,Josefina,,East Colfax,39.73855,-104.89981,Private room,40,30,11,2017-08-19,0.34,2,249
12649682,Charming Denver Highlands Bed&Bath,20696733,Maren,,Jefferson Park,39.75764,-105.02061,Private room,50,2,160,2018-12-19,4.68,2,34
12654017,Super central 2nd floor apartment,3256573,Daphne,,Speer,39.71872,-104.98512,Entire home/apt,88,2,71,2018-08-29,2.10,1,0
12681403,"17th & Larimer Private, Quiet Condo",11789577,John,,Union Station,39.74988,-104.99546,Entire home/apt,95,30,6,2018-09-30,0.20,1,121
12685709,Luxury House in the Heart of RiNo,48819895,Karl,,Five Points,39.76702,-104.97431,Entire home/apt,395,1,155,2019-01-30,4.55,1,352
12701263,1150 Vine Street Condo,69039229,Allison,,Cheesman Park,39.73336,-104.96278,Entire home/apt,84,2,10,2016-08-29,0.30,1,0
12704191,LoDo Downtown Condo w Huge Balcony!,32442302,Rachel,,Union Station,39.75225,-105.00408,Entire home/apt,148,1,76,2017-04-28,2.24,1,0
12708238,"Kookie's Kastle, Charming 100 yr old home.",69076268,Linda  And Lucille  Is My Puppy,,Washington Park,39.6994,-104.96481,Entire home/apt,89,1,12,2018-06-17,0.64,1,31
12711245,"Comfy, quiet, close to everything",2439154,Jay,,West Highland,39.76431,-105.04364,Private room,60,2,0,,,1,0
12729841,Highlands Square Oasis,4912099,Larry,,West Highland,39.76304,-105.03162,Entire home/apt,150,2,5,2019-02-17,0.18,1,52
12753345,Hippest Hood! Walk Downtown!,66213305,Erica,,Highland,39.7652,-105.01475,Entire home/apt,112,1,3,2016-07-06,0.09,1,0
12761180,Private Apartment  In Historic Mansion,45325332,Chris,,Cheesman Park,39.73516,-104.97145,Entire home/apt,98,2,37,2019-01-29,2.46,1,311
12765811,The Gypsy in Cap hill/ w parking.,19527828,Joel,,Cheesman Park,39.73764,-104.97266,Entire home/apt,55,7,12,2019-01-01,0.44,1,12
12791280,Sunny modern home with hot tub in hip NW Denver!,9405246,Alexandra,,Berkeley,39.77265,-105.052,Entire home/apt,149,2,150,2019-02-16,4.41,1,245
12793912,Perfect Wash Park Home - 2 Blocks From Park,11166864,Travis,,Washington Park,39.71196,-104.96782,Entire home/apt,174,1,118,2019-02-13,3.69,2,155
12825349,Cozy row-home in Historic District Denver.,39698193,Tara,,Five Points,39.75144,-104.98101,Entire home/apt,93,2,6,2016-08-07,0.18,1,0
12834834,❤️ of Denver | Hot Tub | Patio | Parking | HBO,41330028,Cynthia,,Capitol Hill,39.73749,-104.97304,Entire home/apt,225,1,182,2019-02-03,5.58,2,283
12848712,Highlands/LoHi Home-Walk Everywhere! Sleeps 8!,70212538,Alena,,Highland,39.76605,-105.01141,Entire home/apt,99,2,107,2019-01-11,3.23,2,125
12864305,Wash Park Gaylord Street Retreat,69073112,Susan And Matt,,Washington Park,39.70486,-104.96266,Entire home/apt,115,1,195,2019-02-08,5.80,1,148
12871019,Colorful Capitol Hill Home,37442329,Damian,,Speer,39.72662,-104.9734,Entire home/apt,150,5,12,2018-06-10,0.37,1,0
12874653,Awesome 1bd in Cap Hill! Mt views!,19920643,David,,Capitol Hill,39.73738,-104.97381,Private room,45,5,1,2016-05-30,0.03,1,0
12889829,Renovated Duplex in LoHi Denver,70559245,David,,Highland,39.7678,-104.99953,Entire home/apt,135,2,210,2019-02-10,6.28,1,143
12890649,"Large, Beautiful Historic Home",70567723,Cecilia,,Capitol Hill,39.73086,-104.98639,Entire home/apt,800,3,47,2019-01-25,1.51,1,341
12890825,LoHi Home Away from Home,70569878,Aimee,,Highland,39.76365,-105.01421,Entire home/apt,200,3,3,2018-07-17,0.30,1,90
12901712,"Barista and Breakfast in a new, modern townhome",10767400,Mimi,,Capitol Hill,39.73803,-104.97754,Private room,125,2,64,2018-10-16,2.06,2,0
12915068,Country Club North private suite,70818124,Leanne,,Country Club,39.7281,-104.96769,Private room,90,1,127,2019-02-06,3.84,1,0
12931856,Luxury Home in Denver Neighborhood,45396502,Mary Ann,,Stapleton,39.78826,-104.88752,Entire home/apt,270,4,16,2018-08-28,0.50,2,26
12932332,Jersey in Denver,61577440,Rich,,Montclair,39.72582,-104.92031,Private room,45,1,147,2019-02-16,4.43,1,365
12932553,2bd in Cute Walking Neighborhood,71006726,Jess,,Sloan Lake,39.75355,-105.0306,Entire home/apt,70,30,20,2017-02-28,0.60,1,89
12933173,Designer bungalow in highlands,61877195,Kate,,West Highland,39.76683,-105.03531,Entire home/apt,290,3,19,2018-11-25,0.59,1,178
12948255,Rustic Home in 5 Points /RiNo - Sleeps 11!,15977380,Jake,,Whittier,39.75747,-104.96932,Entire home/apt,99,1,46,2019-02-05,1.39,1,133
12948807,Cozy and Eclectic Abode in a Victorian Building from 1901,8003782,Caroline,,Baker,39.71639,-104.98863,Entire home/apt,145,2,72,2019-01-01,2.15,1,147
12953524,Pvt RoofTop HotTub! Incredible City Views-Townhome,62569079,Justin,,Jefferson Park,39.75144,-105.02273,Entire home/apt,350,2,68,2019-02-12,2.72,1,140
12954069,Private room in Sunnyside,35585097,Melissa,,Sunnyside,39.77075,-105.01438,Entire home/apt,129,1,0,,,1,89
12963374,Wonderfully Restored 1893 Victorian in Curtis Park,47421139,Robert,,Five Points,39.75361,-104.98249,Private room,75,1,89,2019-02-01,3.01,2,63
12970037,Remodeled Red Brick Bungalow in Historic Baker,4550009,Preston,,Baker,39.71992,-104.99323,Entire home/apt,208,2,22,2018-09-10,0.70,1,160
12972487,Retro Pad by DU in Virginia Village,71381744,Tonya,,Virginia Village,39.68222,-104.92766,Entire home/apt,85,2,149,2019-01-02,4.48,1,158
12986223,Denver Sloan's Lake Retreat. Prime location.,71523260,Brian,,Sloan Lake,39.74853,-105.03919,Entire home/apt,100,1,110,2019-01-20,3.44,1,83
12990416,Private Backyard Shed,71572483,Susan,,Rosedale,39.67518,-104.97539,Private room,60,2,3,2016-09-21,0.10,3,89
12990793,1885 Victorian Suite,71576074,Patricia,,Five Points,39.75841,-104.97954,Private room,85,1,307,2019-02-10,9.19,1,225
12990921,Charming house in Highlands - Close to downtown,22157404,Ali,,Jefferson Park,39.75397,-105.01975,Entire home/apt,82,2,29,2018-10-28,0.87,1,3
12991472,♛ King RiNo ♛ Private Yard,55608382,Douglas,,Five Points,39.76269,-104.97954,Entire home/apt,99,1,195,2019-02-11,5.92,1,137
12996773,Craftman Bungalow/Garden Room,44105547,Tina,,Berkeley,39.77666,-105.0284,Private room,85,2,18,2018-08-26,0.54,2,270
13003785,Dutch Colonial bungalow 1 block from Pearl Street,71674557,Haelee & Matt,,Platt Park,39.68894,-104.97885,Entire home/apt,215,3,42,2019-02-02,1.31,1,305
13005743,The Ladley Luxury Lifestyle | Walk to Mile High,71726948,Matt,,Jefferson Park,39.7488,-105.02106,Entire home/apt,219,2,41,2019-02-01,1.84,1,121
13016382,STUNNING CONDO-18TH FLOOR MT VIEWS!,35371002,Lynne,,CBD,39.74533,-104.99738,Entire home/apt,80,30,5,2017-11-28,0.15,1,108
13025480,"Turn-of-the-Century Home @City Park, near Downtown",71942566,Kyle And Faith,,City Park West,39.7498,-104.96001,Entire home/apt,280,2,18,2018-09-03,0.54,1,114
13040984,Full Lower Lvl w Private Entrance in Updated Home!,11869472,Melissa,,Berkeley,39.7831,-105.03745,Private room,60,2,195,2019-01-14,6.10,1,85
13041992,"Quiet, Spacious and Bright!",52796721,Jack,,Lincoln Park,39.73228,-105.00067,Entire home/apt,75,30,338,2019-02-16,10.91,2,145
13055967,Modern Townhome w Rooftop Patio/Beautiful 360views,39464871,Samuel,,Jefferson Park,39.75082,-105.01882,Entire home/apt,99,1,34,2019-02-02,1.03,1,164
13059132,Cozy Studio Carriage House in Desirable Uptown!,62275890,Denver Getaway,,City Park West,39.7447,-104.96771,Entire home/apt,80,1,138,2019-02-09,4.20,4,57
13061228,Close to EVERYTHING Wash Park Condo,44368558,Christina,,Speer,39.7151,-104.97785,Entire home/apt,175,2,7,2018-04-15,0.37,1,293
13078248,Lovely Bedroom and Shared Bath in Denver Highlands,20696733,Maren,,Jefferson Park,39.7582,-105.02273,Private room,45,2,119,2019-01-01,3.55,2,70
