id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
658643,Palms Place Balcony Strip View free wifi,3321660,Mike And Penny,,Unincorporated Areas,36.1149,-115.19771,Entire home/apt,90,2,179,2019-01-27,2.39,2,78
682065,"Close To Strip! Pool, Spa & WIFI!!!",3474397,Only Vacation Rentals,,Unincorporated Areas,36.11996,-115.21801,Entire home/apt,250,3,76,2018-12-24,1.00,16,334
685405,MGM Signature Penthouse 1BR/2BA Ste,575684,LasVegasSuites,,Unincorporated Areas,36.1075,-115.16477,Entire home/apt,149,2,78,2019-02-03,1.07,13,227
695893,"condos in Las Vegas, Spencer Street",103427,Magalie,,Unincorporated Areas,36.11186,-115.12971,Entire home/apt,300,1,0,,,4,365
698126,Ultra Quiet/Mins to Strip/Private Pool &Yoga Space,1976268,Marco,,Unincorporated Areas,36.09005,-115.25709,Entire home/apt,215,4,43,2019-01-13,0.56,1,224
707573,MGM Signature 2BR/3BA w/ Balcony,575684,LasVegasSuites,,Unincorporated Areas,36.10656,-115.16728,Entire home/apt,299,3,81,2018-10-07,1.05,13,251
730626,Wyndham Grand Desert,3696404,Dan,,Unincorporated Areas,36.10647,-115.16196,Private room,75,7,10,2018-03-02,0.29,4,84
730862,Quiet Room 15 mins from the Strip 2,2269240,Fransisca,,Unincorporated Areas,36.11082,-115.28324,Private room,37,2,136,2019-01-20,1.77,4,318
736193,"CLOSE TO THE STRIP, PVT. HOT TUB!",3842205,Nicolo,,Unincorporated Areas,36.1242,-115.14908,Entire home/apt,79,31,149,2019-01-31,2.01,2,332
750907,☀2Br☀ Wyndham Grand Desert Resort OO3-IB,2995822,Kathy D,,Unincorporated Areas,36.10721,-115.16188,Entire home/apt,159,3,94,2018-01-02,1.29,58,0
801816,Quiet Room 15 mins from the Strip 3,2269240,Fransisca,,Unincorporated Areas,36.11198,-115.28283,Private room,38,2,108,2019-01-11,1.43,4,318
805861,2 RMS-Rock Climb/Hike/Retreat-Resilience Rm,3344220,Coni,,City of Las Vegas,36.26461,-115.26368,Private room,36,1,207,2019-01-27,2.78,2,323
836705,2 RMS-Rock Climb/Hike/Retreat- Reflection Room,3344220,Coni,,City of Las Vegas,36.27027,-115.25726,Private room,69,1,53,2018-12-31,0.71,2,351
846722,Las Vegas Blvd condo,103427,Magalie,,Unincorporated Areas,36.03468,-115.17369,Entire home/apt,249,1,1,2015-01-07,0.02,4,365
846771,NV (Phone number hidden by Airbnb) Sq Ft Luxury Home W/Pool & Spa,3474397,Only Vacation Rentals,,Unincorporated Areas,36.11901,-115.11238,Entire home/apt,300,31,40,2018-12-03,0.63,16,47
850029,PoloTowers on the STRIP,2207130,Guy & Larissa,,Unincorporated Areas,36.10581,-115.17384,Entire home/apt,399,2,3,2017-01-06,0.05,20,61
850138,Club 36 Bluegreen Vacations Resorts,2207130,Guy & Larissa,,Unincorporated Areas,36.10286,-115.15775,Entire home/apt,189,3,2,2016-01-09,0.05,20,70
853398,The Pondarosa,4456147,Yolanda,,City of North Las Vegas,36.26736,-115.15107,Private room,40,2,37,2018-09-23,0.50,2,12
855576,"Modern Home w/ Private Pool, Spa, Pool Table",3474397,Only Vacation Rentals,,City of Las Vegas,36.16535,-115.26288,Entire home/apt,96,31,22,2017-10-02,0.31,16,330
865470,"Groovy Mid-Century Mod in Vegas, Baby!",4067262,Dana Moran,,Unincorporated Areas,36.12318,-115.11968,Private room,45,2,257,2019-01-16,3.70,1,232
880433,MGM Signature 2BR/3BA Balcony Suite,575684,LasVegasSuites,,Unincorporated Areas,36.10702,-115.16778,Entire home/apt,299,3,62,2018-06-03,0.87,13,251
883590,Las Vegas Exquisite Condo,4677994,Markus,,Unincorporated Areas,36.11194,-115.18856,Entire home/apt,115,5,21,2018-11-04,0.52,4,123
889332,rOOM FOR RENT IN 2BDR/2BATH CONDO,4713563,Milena,,Unincorporated Areas,36.08714,-115.3013,Private room,80,31,3,2018-07-24,0.05,1,359
889457,Vdara at City Center - Studio Suite,575684,LasVegasSuites,,Unincorporated Areas,36.11018,-115.17754,Private room,135,2,19,2018-07-11,0.27,13,107
890332,Modern Villa - 10 mins to the Strip,981582,Jason & Kevin,,Unincorporated Areas,36.05673,-115.21089,Entire home/apt,179,2,32,2019-01-26,0.44,10,350
893778, Tahiti Village Resort Las Vegas,2207130,Guy & Larissa,,Unincorporated Areas,36.05966,-115.17247,Entire home/apt,179,3,0,,,20,353
905659,KING SIZE BED in a Vegetarian RETREAT House,304786,Anand And Chef Mason Green,,Unincorporated Areas,36.14319,-115.13906,Shared room,27,31,21,2019-01-10,0.30,2,178
908280,Las Vegas Guest House off the Strip,4866812,Stephanie,,Unincorporated Areas,36.10632,-115.09046,Entire home/apt,115,1,443,2019-01-27,6.12,1,319
910025,Polo Towers Suites & Villas Resorts,4880351,Mona,,Unincorporated Areas,36.10723,-115.16985,Private room,150,6,5,2019-01-14,0.38,1,365
937636,Vegas FUN Family Friends  UP TO 7,52181,Leland And Suzanne,,Unincorporated Areas,36.0959,-115.08609,Entire home/apt,135,2,29,2018-10-21,0.44,1,292
945060,"Charming 5 bedroom home w/ Spa, Game Room",3474397,Only Vacation Rentals,,Unincorporated Areas,35.97568,-115.16122,Entire home/apt,250,3,49,2018-12-28,0.71,16,334
946044,"Grand Villa - Ping Pong, BBQ Patio",981582,Jason & Kevin,,Unincorporated Areas,36.10345,-115.28801,Entire home/apt,297,14,5,2018-09-28,0.07,10,365
948041,SWEET + SMART=HOME near LAS VEGAS STRIP,4661797,Ying,,Unincorporated Areas,36.13827,-115.14505,Entire home/apt,60,31,20,2018-11-10,0.28,1,323
954767,Nice House in the GVR Master Community,5185021,Todd And Tomomi,,City of Henderson,36.00777,-115.09635,Private room,99,1,37,2019-02-08,0.52,1,177
971133,"3 rooms+, self check-in, west side, near Red Rock",4169634,Michelle,,City of Las Vegas,36.14061,-115.30446,Private room,100,1,72,2019-02-02,1.04,2,234
990246,4000sq ft EXECUTIVE HOME with Pool,5437715,Dee,,Unincorporated Areas,36.12098,-115.30037,Entire home/apt,273,31,7,2018-01-13,0.22,3,365
1026655,Upscale 2 bedroom condo,5652294,Eric,,Unincorporated Areas,36.05848,-115.28898,Entire home/apt,100,61,19,2018-05-02,0.27,2,267
1049093,1 bedroom on the Strip!,1314138,Paul,,Unincorporated Areas,36.10765,-115.17129,Entire home/apt,349,1,6,2018-01-11,0.09,14,5
1071805,Sparkling Clean Room w/ Continental Breakfast,5895919,Carrie And Nick,,City of North Las Vegas,36.22196,-115.1688,Private room,65,1,10,2019-01-02,0.15,1,22
1073155,21st Floor Strip View@MGM Signature,181985,Paul,,Unincorporated Areas,36.10749,-115.16623,Private room,120,2,250,2019-02-10,3.56,1,264
1074390,MGM Signature 2BR/3BA Balcony Suite,575684,LasVegasSuites,,Unincorporated Areas,36.1059,-115.16572,Entire home/apt,299,3,60,2018-08-20,0.87,13,247
1082615,TRUMP-1BR Corner Suite STRIP VIEWS! NO RESORT FEE,5940878,Ezio,,Unincorporated Areas,36.12993,-115.17155,Entire home/apt,185,2,42,2018-11-30,0.60,2,237
1113275,2bd condo on the Vegas Strip! # 1A,1314138,Paul,,Unincorporated Areas,36.10692,-115.17031,Entire home/apt,579,1,16,2017-09-24,0.23,14,3
1113286,2bd Las Vegas Strip Condo #B,1314138,Paul,,Unincorporated Areas,36.1056,-115.17019,Entire home/apt,499,1,15,2019-01-11,0.24,14,358
1209162,TRUMP - Amazing 2BR/3BA Penthouse - NO RESORT FEE!,6602959,Patty,,Unincorporated Areas,36.129,-115.17342,Entire home/apt,500,2,11,2018-03-11,0.18,2,325
1230380,Nevada-Las Vegas-Tropicana Resort 1 Bdrm Condo #1,602654,Rey,,Unincorporated Areas,36.10021,-115.21435,Entire home/apt,167,3,7,2018-01-12,0.11,11,57
1230517,Nevada-Las Vegas-Spencer Street 1 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.113,-115.12971,Entire home/apt,125,3,4,2015-08-07,0.07,11,0
1240827,LAS VEGAS FOR NEW YEARS EVE WEEK,6763925,Araceli,,Unincorporated Areas,36.09884,-115.21235,Entire home/apt,300,7,0,,,1,365
1251427,Nevada-Las Vegas-Spencer Street 2 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.11348,-115.128,Entire home/apt,143,3,2,2016-09-16,0.05,11,0
1251545,Nevada-Las Vegas-Tropicana 2 Bdrm Twin Condo,602654,Rey,,Unincorporated Areas,36.09972,-115.21254,Entire home/apt,189,3,9,2018-01-11,0.16,11,45
1264372,2bd-Sleeps 6-Best-Strip Close/View,108270,Kiran,,Unincorporated Areas,36.11246,-115.1878,Entire home/apt,99,2,30,2019-01-10,0.62,2,360
1275313,Relax !-Pool/Steam room/Gym/ Close to Strip,6914717,Phil,,Unincorporated Areas,36.01324,-115.12633,Private room,40,1,59,2019-01-28,0.95,5,298
1279742,Cozy Blue room 2.1 miles from strip,6963952,Ron,,Unincorporated Areas,36.0939,-115.14237,Private room,30,31,144,2019-01-03,2.10,4,230
1285201,Palm Villa - Pool and Pool Table,981582,Jason & Kevin,,Unincorporated Areas,36.0483,-115.22705,Entire home/apt,408,2,51,2019-01-26,0.76,10,346
1287739,Cozy Yellow room 2.1 mi from strip,6963952,Ron,,Unincorporated Areas,36.09369,-115.14024,Private room,30,31,165,2018-11-20,2.40,4,283
1292212,Cozy Green room 2.1 mile from strip,6963952,Ron,,Unincorporated Areas,36.09376,-115.14154,Private room,30,31,148,2018-08-04,2.17,4,0
1296323,TRUMP Luxury 2 BR/3 BA Penthouse! Best price unit,5940878,Ezio,,Unincorporated Areas,36.12632,-115.1753,Entire home/apt,400,2,40,2019-02-10,0.58,2,354
1324272,Gorgeous Home!!!,1700929,Solange,,City of Las Vegas,36.13174,-115.31033,Entire home/apt,159,30,11,2017-01-08,0.17,1,249
1364502,The Birdbath- Small Private Casita,7404839,Barbara,,City of Las Vegas,36.16234,-115.25434,Entire home/apt,65,5,213,2019-02-10,3.51,3,52
1375150,Las Vegas 1br ON STRIP Jockey Club,7054805,Eric,,Unincorporated Areas,36.11057,-115.17609,Entire home/apt,219,3,6,2016-06-20,0.10,8,365
1421525,Chan's House: Bedroom 3 (B3) or B2,5117,Chan,,Unincorporated Areas,36.13369,-115.21078,Private room,50,1,26,2018-11-10,0.39,3,123
1480047,☀1Br☀ Wyndham Grand Desert Resort BB3-IB,2995822,Kathy D,,Unincorporated Areas,36.10788,-115.16276,Entire home/apt,139,3,24,2019-01-01,0.36,58,0
1484286,Stunning Retreat 15 mins from Strip - Near M Hotel,7941063,Monica,,Unincorporated Areas,35.97259,-115.16709,Entire home/apt,95,3,50,2019-01-21,0.89,1,296
1502652,MGM Signature ★ LUXURY ★ 1bed 2bath,8028377,Mario,,Unincorporated Areas,36.10492,-115.16745,Entire home/apt,110,30,0,,,2,0
1503117,Luxurious TownHome in Las Vegas/NV USA,8030765,Renee,,City of Henderson,36.05819,-115.07452,Entire home/apt,109,20,0,,,3,270
1505618,TRUMP- 1BR Corner HIGH FLOOR Amazing STRIP VIEWS,6602959,Patty,,Unincorporated Areas,36.12925,-115.17343,Entire home/apt,145,2,40,2018-12-28,0.62,2,278
1508532,Vdara deluxe suite (Bellagio fountain view) for 4.,8058178,Paul,,Unincorporated Areas,36.10956,-115.17946,Entire home/apt,182,1,403,2019-02-10,6.05,1,241
1525633,CENTRAL TO GREAT ATTRACTIONS!,8017257,Sherry,,City of Henderson,35.99755,-114.95201,Private room,35,1,409,2019-02-09,6.22,1,295
1543176,Viva La Casa in Las Vegas,3526596,Claudia & David,,Unincorporated Areas,36.1233,-115.08564,Entire home/apt,154,30,204,2019-01-27,4.02,3,0
1543417,"Self check-in, west side, near Red Rock",4169634,Michelle,,City of Las Vegas,36.14179,-115.30266,Private room,50,1,52,2019-01-24,0.79,2,234
1557409,2Br Wyndham Grand Desert Resort c2,2995822,Kathy D,,Unincorporated Areas,36.10658,-115.16124,Entire home/apt,159,2,90,2019-02-04,1.37,58,21
1619640,ENTIRE HOME 16+ - Casa de Rat Pack - Fast Wifi,623641,Aaron,,Unincorporated Areas,36.1003,-115.08657,Entire home/apt,395,2,119,2019-02-03,1.83,2,338
1665528,Las Vegas 2br Suite near Strip - Desert Rose,7054805,Eric,,Unincorporated Areas,36.09898,-115.16862,Entire home/apt,269,2,36,2018-09-16,0.58,8,359
1670907,Nevada-Las Vegas-Boulevard Studio Condo,602654,Rey,,Unincorporated Areas,36.03323,-115.17269,Entire home/apt,132,3,1,2016-01-07,0.03,11,16
1671055,Nevada-Las Vegas-Boulevard 1 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.03454,-115.17259,Entire home/apt,150,3,4,2019-01-10,0.06,11,43
1671132,Nevada-Las Vegas-Boulevard 2 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.03385,-115.17378,Entire home/apt,173,3,11,2019-01-13,0.17,11,37
1708130,Beautiful 3Level 1700sq Townhouse,9012488,David Lewis,,Unincorporated Areas,36.08433,-115.26924,Entire home/apt,160,31,28,2018-01-10,0.47,2,330
1725160,Grandview at Las Vegas - 1BR,8460299,Kenny,,Unincorporated Areas,36.01015,-115.17621,Entire home/apt,299,3,0,,,2,356
1730889,1BR/1B - $900/Week - Free Shuttle,8460299,Kenny,,Unincorporated Areas,36.11756,-115.16265,Entire home/apt,249,3,1,2014-01-09,0.02,2,46
1731922,"10min to Strip, KingBed, 3bath, 8beds, 7TVs, Games",8332892,Jillian,,Unincorporated Areas,36.01718,-115.16443,Entire home/apt,300,2,146,2019-01-20,2.34,1,139
1738086,PRIVATE ROOM/ATTACHED BATH 15 min drive from Strip,9153150,David And Hilda,,City of Henderson,36.05584,-115.0669,Private room,34,2,286,2018-10-30,4.41,2,165
1750734,Las Vegas Retreat - 1bd/1ba - New!,8409820,Joanne,,City of Las Vegas,36.18475,-115.25851,Entire home/apt,50,30,5,2018-09-26,0.15,1,269
1755476,MGM Signature Deluxe Suite,575684,LasVegasSuites,,Unincorporated Areas,36.10644,-115.16549,Entire home/apt,139,2,85,2019-01-22,1.32,13,248
1779137,⭐POOLSIDE 2BD⭐WALK TO STRIP♥️FREE PARKING!♥️,9341256,Michael,,Unincorporated Areas,36.11466,-115.18719,Entire home/apt,78,2,180,2019-01-24,2.79,7,129
1786441,⭐WALK TO STRIP!⭐BEAUTIFUL POOLSIDE PRIVATE ROOM♥️,9341256,Michael,,Unincorporated Areas,36.11241,-115.18728,Private room,25,1,175,2018-12-05,2.91,7,0
1801725,Large Private Room w/ Shared Bath,9445811,Jo,,City of Henderson,36.03222,-114.94276,Private room,45,2,20,2019-01-20,1.47,3,52
1802110,Comfy Corner Room on the Outskirts of Henderson,9445811,Jo,,City of Henderson,36.03288,-114.94397,Private room,25,2,25,2018-12-22,1.54,3,30
1815600,2Br Lockoff Grand Desert Resort g2,2995822,Kathy D,,Unincorporated Areas,36.10879,-115.16062,Entire home/apt,159,2,84,2019-01-27,1.35,58,17
1817386,Tranquil Home for Extended Stay in N. Vegas,9517585,Paul,,City of North Las Vegas,36.2735,-115.12992,Entire home/apt,85,31,2,2018-07-16,0.09,2,272
1823142,Amazing Views of Strip from balcony,9544240,Abraham,,Unincorporated Areas,36.11447,-115.19019,Entire home/apt,159,7,0,,,1,365
1847338,"3-bed, 2-bath, home with Internet.",9649948,Aba,,Unincorporated Areas,36.11718,-115.04588,Entire home/apt,120,30,49,2019-01-31,1.18,4,365
1940350,Awesome House w/Pool Near Strip!!!,7020957,Zee,,Unincorporated Areas,36.04778,-115.23713,Entire home/apt,199,28,17,2018-04-19,0.29,52,355
1971546,"BEAUTIFUL 3 bd HOME, GREAT LOCATION",9316346,Rae,,Unincorporated Areas,36.01223,-115.15391,Entire home/apt,169,2,23,2019-01-22,0.61,1,135
2028477,Cozy Jr 1 Bedrm 2.1 mile from strip,6963952,Ron,,Unincorporated Areas,36.09506,-115.14083,Entire home/apt,33,31,67,2018-08-31,1.08,4,314
2040846,VEGAS Huge Penthouse HotTub on Balcony Stripviews,8245641,Walter,,Unincorporated Areas,36.11525,-115.19761,Entire home/apt,799,1,110,2019-02-11,1.99,1,272
2041301,Private Guest House with RV Parking,622264,Jeffrey,,Unincorporated Areas,36.06274,-115.20769,Entire home/apt,80,3,124,2019-01-02,1.97,3,196
2049688,Las Vegas Condo close to the strip,10505526,Frank,,Unincorporated Areas,36.09177,-115.21037,Entire home/apt,100,90,22,2017-10-19,0.37,1,349
2067982,☀2Br Lockoff☀ Grand Desert Resort MM2-IB,2995822,Kathy D,,Unincorporated Areas,36.10767,-115.15966,Entire home/apt,159,2,69,2018-10-07,1.11,58,11
2084214,Private Room for rent ,9598212,Monica,,City of Las Vegas,36.29252,-115.26438,Private room,129,31,0,,,1,365
2086552,Desert Retreat,10653444,Deborah Graham,,City of Las Vegas,36.16169,-115.36022,Entire home/apt,225,31,0,,,1,365
2097048,Convenient location 2 LV strip!  m,3475926,Joe,,Unincorporated Areas,36.10987,-115.2636,Entire home/apt,77,1,172,2019-02-07,2.76,2,194
2102455,Quality retreat apartment. 5 min from the strip,7680826,Angel,,Unincorporated Areas,36.11869,-115.1334,Entire home/apt,110,2,162,2019-02-07,2.60,1,303
2106275,☀2Br☀ Wyndham Grand Desert Resort JJ3-IB,2995822,Kathy D,,Unincorporated Areas,36.10897,-115.16191,Entire home/apt,159,3,43,2018-08-19,0.69,58,7
2108968,☀2Br☀ Wyndham Grand Desert Resort FF3-IB,2995822,Kathy D,,Unincorporated Areas,36.10615,-115.16068,Entire home/apt,159,3,80,2019-01-11,1.33,58,3
2113598,2Br Wyndham Grand Desert Resort e3,2995822,Kathy D,,Unincorporated Areas,36.10757,-115.16033,Entire home/apt,159,3,81,2019-01-26,1.31,58,44
2113620,☀2Br☀ Wyndham Grand Desert Resort BB2-IB,2995822,Kathy D,,Unincorporated Areas,36.10848,-115.16001,Entire home/apt,159,2,71,2019-01-27,1.24,58,2
2113637,1Br Wyndham Grand Desert Resort e3,2995822,Kathy D,,Unincorporated Areas,36.10948,-115.16109,Entire home/apt,139,3,7,2018-01-13,0.11,58,53
2118175,"Chic, Clean & Comfy - 4 mi to strip",244469,Antoinette,,Unincorporated Areas,36.10852,-115.10054,Private room,31,30,159,2019-01-15,2.55,1,333
2149673,10 Mints to Strip/Brkfst included,10197306,Maria,,Unincorporated Areas,36.11139,-115.11518,Private room,55,2,52,2018-11-03,1.07,1,0
2160466,Cozy Guest House near Red Rock!,10129257,Neil,,Unincorporated Areas,36.12591,-115.31788,Entire home/apt,69,2,295,2019-02-04,4.77,1,313
2168991,Nice quite house only mins to Strip,11065873,Margo,,Unincorporated Areas,36.14657,-115.31903,Private room,400,30,57,2017-09-08,0.95,1,118
2234029,TRUMP Tower ★ 1bed 2bath ★ 59th Floor ★ Views,8028377,Mario,,Unincorporated Areas,36.12976,-115.17059,Entire home/apt,140,30,3,2018-10-19,0.05,2,252
2243737,3 Bedrooms/2 Baths Townhouse,11460571,Andon,,City of Las Vegas,36.17749,-115.22296,Entire home/apt,145,2,59,2019-01-27,1.07,1,354
2262891,"Private Pool, Spa, Game Room, WIFI!",3474397,Only Vacation Rentals,,City of Las Vegas,36.22647,-115.28938,Entire home/apt,325,3,37,2019-01-20,0.70,16,284
2315691,Artistic & Tranquil Room filled w/ Positive Energy,11825008,Ian,,Unincorporated Areas,36.04906,-115.23142,Private room,75,1,37,2019-01-20,0.89,3,88
2324559,large fully furnished 3bdrm house,11873073,Richard,,Unincorporated Areas,35.99684,-115.20048,Entire home/apt,94,30,14,2018-09-30,0.23,1,318
2331579,New Luxury Home in Golf Paradise,11908028,Mark,,City of Mesquite,36.83645,-114.08424,Entire home/apt,180,3,1,2016-03-06,0.03,1,195
2345202,The Birdbath - Green Room,7404839,Barbara,,City of Las Vegas,36.16703,-115.24963,Private room,40,5,61,2019-01-28,1.00,3,74
2353289,"888 1, 1 BR w/ DEN++ CONVENTION CENTER CONDOS",12018637,888,,Unincorporated Areas,36.13244,-115.14499,Entire home/apt,99,2,34,2018-09-13,0.56,269,0
2370827,Artistic Master Suite Experience 420 Friendly,11825008,Ian,,Unincorporated Areas,36.05097,-115.23123,Private room,99,1,30,2019-01-20,0.80,3,83
2371637,Quiet & Comfy close to attractions,12115866,Roby,,Unincorporated Areas,36.03442,-115.1449,Entire home/apt,70,180,7,2014-11-03,0.12,1,43
2381455,"888 S # 2, 3 BR 2 Bath Convention Center Condos.",12018637,888,,Unincorporated Areas,36.131,-115.14527,Entire home/apt,175,2,52,2018-02-19,0.88,269,53
2446662,Modern Loft in Downtown Las Vegas,4539027,Ryan,,City of Las Vegas,36.15724,-115.15357,Entire home/apt,160,2,44,2019-01-12,0.74,1,13
2453319,Casita in Centennial Hills,12544359,Andy,,City of Las Vegas,36.28485,-115.25654,Entire home/apt,69,30,25,2018-03-29,0.42,1,238
2457970,10 min drive from The Vegas Strip!,12568111,Antoinette,,Unincorporated Areas,36.11294,-115.12799,Entire home/apt,350,1,2,2015-01-11,0.03,22,365
2462269,Near Strip-Airport/Laundry & WIFI,643197,Theresa,,Unincorporated Areas,36.0985,-115.14897,Entire home/apt,129,3,86,2019-02-10,2.51,5,187
2489745,Close to Strip / Laundry & WIFI,643197,Theresa,,Unincorporated Areas,36.09692,-115.14683,Entire home/apt,109,3,130,2019-01-25,2.18,5,185
