id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15252117,Beautiful Apartment near downtowm,32386,Arla,,78744,30.16808,-97.78001,Entire home/apt,300,1,0,,,1,365
15255134,Lake Travis Waterfront Retreat,97021780,Della,,78734,30.41715,-97.94298,Entire home/apt,298,3,39,2019-02-18,1.62,1,215
15256795,Private entrance from patio,78425135,Lance,,78746,30.26505,-97.80555,Entire home/apt,65,1,191,2019-01-01,6.50,2,2
15257253,ACL Camping Weekend One - Short Walk To Zilker!,97043028,Chad,,78703,30.27802,-97.77255,Private room,150,2,0,,,1,0
15257576,Cozy Condo in Walking Distance to Everything!,83531706,Kristen,,78704,30.25137,-97.74417,Entire home/apt,150,2,5,2017-07-30,0.18,1,0
15258687,Luxurious Cottage 2/2 in trendy 78704,97057612,Roxann,,78704,30.23636,-97.76124,Entire home/apt,165,30,4,2017-05-21,0.14,1,66
15266450,"2 Bed, 2 Baths for ACL!",38346884,Zachary,,78746,30.25756,-97.79296,Entire home/apt,400,1,0,,,1,89
15268290,Modern spacious home near downtown,2728176,Richard,,78702,30.27757,-97.72138,Private room,140,1,6,2018-10-21,0.20,2,5
15270093,Quant East Austin Apartment - Walk Downtown!,41111539,Koel,,78702,30.26514,-97.7329,Entire home/apt,200,1,27,2017-10-05,0.91,1,0
15271035,Chic E 6th St. Condo With Floor to Ceiling Views,23937267,James And Esther,,78702,30.26612,-97.73273,Entire home/apt,225,2,101,2019-03-03,3.45,1,148
15272262,Skyline Views near downtown. Shop. Dine. Play,97170190,Misty,,78746,30.26011,-97.80285,Entire home/apt,149,2,42,2018-10-15,1.43,1,44
15272817,Cozy hideaway off S. Lamar,97176373,Nicole,,78704,30.23848,-97.78659,Entire home/apt,55,2,3,2018-12-02,0.80,1,0
15272904,1256 sq ft. 2bd/2bth Apt. -  6 Miles from ACL,64965730,Will,,78744,30.17453,-97.77721,Entire home/apt,400,1,0,,,1,90
15272933,"2 miles from ACL, Large apartment",97177767,Jhonatan,,78704,30.24241,-97.78027,Entire home/apt,250,2,0,,,1,89
15273690,***Longhorn Room available in home***,97185072,Töny,,78745,30.20517,-97.82877,Private room,32,4,23,2019-02-28,0.79,2,85
15273870,Your Perfect ACL Stay,97186897,Kendyle,,78741,30.22895,-97.7191,Private room,250,2,0,,,1,365
15274691,2nd Private Room in Texas-Modern House off S. 1st,9331076,Leland,,78704,30.22835,-97.7735,Private room,75,2,3,2017-08-05,0.10,3,0
15283295,"Experience Austin the ""Local Way"" in Mueller!",94868849,Angel,,78723,30.29264,-97.70648,Entire home/apt,129,3,25,2019-02-24,1.04,1,144
15283358,Beautiful private room close to all attractions,94387756,Josue,,78741,30.22872,-97.69084,Private room,40,1,98,2019-03-03,3.40,2,273
15284276,New Condo 6 minute bird ride to ACL!!,97275943,Chris,,78704,30.24255,-97.78232,Entire home/apt,200,2,9,2017-04-09,0.31,1,0
15285897,"S Austin Apt, No Extra Fees, Near tons of shopping",97289501,Annelie,,78748,30.14017,-97.79797,Entire home/apt,115,4,12,2018-11-07,0.41,1,360
15286052,Cozy nice apartment across St Ed's,57063144,Elsa,,78704,30.22927,-97.75838,Private room,115,2,15,2018-04-08,0.51,1,341
15288554,Rozzee's BNB cozy spot close to everything.,97321088,Rose,,78744,30.17974,-97.75176,Private room,200,1,0,,,2,364
15288883,ACL lodging paradise. 1/1 with a giant couch PLUS,41856779,Charles,,78701,30.2655,-97.74415,Entire home/apt,699,2,0,,,2,0
15295822,ACL,92640435,Jael,,78751,30.31146,-97.71395,Entire home/apt,220,1,0,,,1,0
15299252,Will edit later,6182560,Ryan,,78745,30.21426,-97.82774,Private room,400,1,0,,,2,89
15299266,West Campus Lodging near UT / Downtown,97413868,Baylor,,78705,30.29278,-97.74376,Entire home/apt,60,1,27,2017-07-02,0.91,1,0
15300033,The Stream,97421695,Nathan,,78704,30.25016,-97.76459,Entire home/apt,75,2,123,2019-02-24,4.19,1,78
15301530,Queen En Suite Retreat,49378489,Robyn,,78746,30.33729,-97.8017,Private room,135,1,0,,,4,363
15302918,Entire Apt available for group/solo,58176301,Bruce,,78735,30.24789,-97.84689,Entire home/apt,150,1,10,2018-03-18,0.34,1,0
15309663,2-Story Townhome under 10 min from Downtown/SXSW,11248465,Amberly,,78749,30.22344,-97.8433,Entire home/apt,115,2,0,,,1,89
15315326,Eastside Flats Lower Flat-Unv of Texas & downtown,19380268,Ryan,,78702,30.27965,-97.71781,Private room,69,2,62,2019-03-05,2.13,2,62
15320796,Walk to ACL! Great renovated unit 1 mile from ACL,97621007,Andrew,,78704,30.2482,-97.7781,Entire home/apt,400,1,0,,,1,89
15321919,Westlake / austin /  78746,1679652,Stephanie,,78746,30.27049,-97.81065,Private room,79,1,32,2019-02-02,1.10,1,349
15322178,Modern 2/2 in East Austin,10519838,Steven,,78702,30.26028,-97.70708,Entire home/apt,150,2,6,2018-07-15,0.66,1,8
15327329,Oak Crest Studio,97686485,Ruth,,78704,30.23831,-97.76502,Entire home/apt,90,3,36,2018-10-28,1.39,1,138
15328292,Quaint Hill Country Haven close to Austin,46299682,Dr. Foo,,78733,30.32416,-97.87452,Entire home/apt,175,1,34,2019-03-04,1.18,1,168
15336810,Cute Quiet Condo in Northwest Hills,12225227,Zeina,,78731,30.35098,-97.75767,Entire home/apt,175,168,10,2017-04-09,0.35,1,364
15336957,Room in creative downtown home,82485370,Adrian,,78702,30.276,-97.724,Private room,80,4,69,2018-08-13,2.35,1,3
15340470,SXSW heart of downtown 1bd/1ba,294039,Lauren,,78748,30.17039,-97.83035,Entire home/apt,550,3,0,,,1,364
15340498,Cozy peaceful 3 bd home in South Austin,46739317,Anthony,,78745,30.19442,-97.83458,Entire home/apt,70,2,4,2017-11-26,0.14,1,219
15352438,Marfa Home in Perfect Nook of Downtown Austin,24404736,Kelsey,,78703,30.27426,-97.75554,Entire home/apt,157,1,210,2019-03-06,7.16,1,181
15354374,"Austin Spacious Condo,Pool &Free Parking Qn beds.",3702973,B,,78741,30.23226,-97.7332,Entire home/apt,70,1,73,2019-02-19,2.85,4,217
15357469,Modern Farmhouse on Austin's East Side,2428539,Matt,,78702,30.26659,-97.70948,Entire home/apt,399,8,2,2017-03-18,0.07,2,0
15357980,Master bedroom w/ private bath,80610157,Matt,,78723,30.3066,-97.66216,Private room,203,1,0,,,1,364
15358164,Entire modern spacious home near down town,2728176,Richard,,78702,30.27728,-97.71999,Entire home/apt,400,5,2,2017-09-03,0.07,2,0
15361690,"2 story House I35&MoPac, Domain",21883994,Jenny,,78727,30.43222,-97.69522,Private room,175,2,0,,,2,365
15369790,Deer Run Bed and Breakfast Hawk's Nest Suite,26378062,Beverly,,78737,30.21084,-97.98636,Private room,165,2,1,2017-04-23,0.04,3,350
15371925,Modern Loft where Downtown meets the Eastside,4707353,Drew,,78702,30.27361,-97.73123,Entire home/apt,108,2,21,2018-05-28,0.72,1,0
15373029,Cozy 2BD with queen size beds,13280026,Lorenzo,,78744,30.18088,-97.76281,Private room,40,1,19,2018-10-21,0.70,1,354
15379579,1BR/1BA Apartment close to Zilker Park (ACL),19138666,Alex,,78704,30.23792,-97.78604,Entire home/apt,250,1,0,,,1,364
15390390,Comfy & Colorful Downtown Apartment,85292650,Yassin,,78701,30.28104,-97.7448,Entire home/apt,220,1,0,,,1,0
15393848,Entire Condo in the heart of ATX!,14127582,Mary Clare,,78704,30.24207,-97.77418,Entire home/apt,150,2,3,2017-01-01,0.10,1,352
15393879,Attractive Executive Condo-Extended Stay,22046047,Barbara,,78758,30.40352,-97.70808,Entire home/apt,69,2,9,2018-05-02,0.34,1,5
15395320,LA VILLA Central Austin,73871717,Henry,,78752,30.34129,-97.71561,Entire home/apt,79,2,87,2019-01-01,3.01,2,284
15398584,Modern East-Side Home- Book now for SXSW,33845910,Nathan,,78702,30.26641,-97.71714,Entire home/apt,900,2,6,2018-04-29,0.25,3,160
15407209,Single story house in South Austin,98637499,Nathan,,78748,30.15052,-97.84029,Private room,150,1,0,,,1,89
15407792,Sofa Bed in cozy apt; Close to Downtown,13646444,Samantha,,78703,30.28049,-97.75123,Shared room,33,1,12,2018-03-14,0.41,2,0
15411713,"Centrally located 3 BD, 2 Bath",1411717,Robbie,,78741,30.23205,-97.73697,Entire home/apt,90,1,158,2019-02-18,5.42,7,191
15417468,Private Room in Quaint SE Austin House! (Blue),98789965,Denise,,78744,30.17838,-97.76099,Private room,75,1,37,2019-02-25,1.53,2,354
15422675,Vintage Airstream - 1974 Tradewind | Land Yacht |,35421576,Sarah,,78703,30.28486,-97.77559,Entire home/apt,47,4,28,2019-02-21,0.99,2,359
15425423,The Bardot Hotel Suite Downtown ATX,4929310,Ryan,,78701,30.26502,-97.74279,Entire home/apt,229,1,49,2019-02-10,1.68,25,298
15443691,Close to everything and cozy !!,97321088,Rose,,78744,30.1957,-97.72999,Private room,200,1,0,,,2,365
15449350,Gorgeous Furnished 5 Bedroom Home! 15 mins from DT,97109084,Tina,,78717,30.48605,-97.76405,Entire home/apt,350,2,16,2019-02-17,0.76,1,318
15453331,Seawind Garden Homes - 415 Seawind Street,71096391,Don,,78734,30.36551,-97.99276,Entire home/apt,350,30,5,2017-11-25,0.19,5,364
15463618,Modern 2 bedroom on South First!,70017710,Rachel,,78704,30.2556,-97.75344,Entire home/apt,160,2,5,2017-07-05,0.18,1,0
15471021,South Austin apartment,44810479,Kelcy,,78745,30.2011,-97.77158,Entire home/apt,75,2,1,2016-10-16,0.03,1,0
15475934,Private Room Garden Street House -Front Bedroom,4753546,Paprika,,78702,30.25206,-97.72017,Private room,79,30,1,2016-10-24,0.03,2,0
15480136,The Pool House - 405 Seawind,71096391,Don,,78734,30.36474,-97.99027,Entire home/apt,650,30,9,2018-03-18,0.32,5,364
15480531,Balcony Terrace,71096391,Don,,78734,30.36381,-97.99281,Entire home/apt,600,30,5,2017-10-15,0.21,5,236
15480908,Seawind Garden Homes - 411 Seawind Street,71096391,Don,,78734,30.36401,-97.99189,Entire home/apt,325,30,4,2017-05-21,0.14,5,364
15482188,Unique,6716592,Eska,,78701,30.26456,-97.74215,Entire home/apt,150,2,18,2019-02-18,1.06,1,58
15485472,"NOW AVAIL 4 SXSW! BEST LOCALE, GREAT HOME: WALK!",69076029,Cynthia,,78703,30.28331,-97.75887,Entire home/apt,189,2,151,2019-01-25,6.22,1,84
15485824,Modern Hyde Park Studio,6289593,Sangeeta,,78751,30.31125,-97.72321,Entire home/apt,84,1,235,2019-02-17,8.08,1,147
15496036,Alamo House walk to campus,51172294,Stacy,,78705,30.29838,-97.74267,Entire home/apt,1300,2,2,2017-08-13,0.07,1,157
15497038,Hip Rainey Street King Suite with a Shared Rooftop Pool,2370669,Locale,,78701,30.25926,-97.73888,Entire home/apt,145,2,23,2019-01-13,0.82,6,59
15498016,"3 bed/3 bath Home Near F1, Airport & Downtown",10799526,Matthew,,78741,30.22223,-97.69293,Entire home/apt,215,3,33,2018-10-22,1.15,2,0
15512987,Luxurious Modern Hill Country Home With A View,2253103,Bjorn,,78731,30.3479,-97.78076,Entire home/apt,450,1,15,2018-07-29,0.53,1,59
15517911,Tarrytown Storybook Guesthouse,99727760,Ashley,,78703,30.29282,-97.77335,Entire home/apt,450,4,3,2019-01-21,0.13,1,263
15519501,2 bed/2 bath Home Near F1 Racetrack/Downtown,99686183,Brent,,78741,30.22295,-97.69605,Entire home/apt,450,3,0,,,1,88
15530669,Luxury condo on the Lake downtown,26052349,Michael,,78741,30.24718,-97.73378,Entire home/apt,199,3,2,2018-10-08,0.39,1,0
15532563,"3/2 Right in the Heart of the City (SXSW, ACL, UT)",1257260,Jerod,,78723,30.29146,-97.70256,Entire home/apt,400,2,0,,,1,0
15544917,1br East Side Tree House in great location,9021118,Rachel,,78702,30.25543,-97.71706,Entire home/apt,150,2,21,2018-04-15,0.74,2,311
15547860,MasterBedroom King Bed/ Private Bath/Downtown East,4753546,Paprika,,78702,30.2535,-97.72182,Private room,107,30,0,,,2,0
15548614,"Trendy East Austin:2 blks to Lake,5 blks to Rainey",100040986,Angela,,78702,30.2542,-97.7291,Entire home/apt,300,1,89,2019-02-14,3.13,1,10
15549350,Two story condo close to everything,100075823,Wendy,,78704,30.24079,-97.77983,Entire home/apt,1500,1,0,,,2,364
15551300,Austin Love Shack,100075823,Wendy,,78704,30.24436,-97.78132,Entire home/apt,1000,1,0,,,2,89
15552668,Stylish Tiny House Among the Trees with a View of Downtown,36487725,Christi,,78721,30.28045,-97.69179,Entire home/apt,110,2,85,2019-03-03,2.94,1,239
15564640,Rainey Street | 1BR King Balcony Suite,2370669,Locale,,78701,30.26101,-97.739,Entire home/apt,125,2,71,2019-03-04,2.48,6,173
15565279,"Spacious, Secluded Hideaway near Wineries and Hamilton Pool",2117822,Kinsey,,78737,30.20247,-98.01232,Entire home/apt,150,1,81,2019-03-03,3.34,1,141
15565516,Rainey Street | 2BR Cityview Suite by Locale,2370669,Locale,,78701,30.26047,-97.73697,Entire home/apt,195,2,30,2019-02-18,1.15,6,165
15565777,SoCo Private Upstairs Apartment,100260520,Holly,,78704,30.24357,-97.75426,Entire home/apt,124,3,10,2019-02-05,0.36,1,329
15582893,"Private Room and Bath, plus Pool",16567486,Joy,,78735,30.28187,-97.8711,Private room,45,1,72,2018-09-16,2.52,2,219
15602494,Eclectic Ranch House w/ Private Pool,18996179,Alex,,78704,30.23781,-97.74726,Entire home/apt,230,2,24,2019-02-24,1.00,1,286
15603943,Master In Modern House,26022847,Julian,,78721,30.28117,-97.67612,Private room,43,2,16,2019-01-21,0.66,5,0
15609359,One bedroom SOCO apartment all to yourself,89924746,Ladene,,78745,30.19844,-97.77109,Entire home/apt,20,7,0,,,1,0
15613286,1 Bedroom Apartment near SOCO,68292669,Tony,,78704,30.22564,-97.76174,Entire home/apt,80,2,6,2017-09-10,0.26,1,0
15616254,2/2 condo on In SoCo!!,61459590,Kelly,,78704,30.24177,-97.75149,Entire home/apt,200,2,10,2018-07-28,0.37,2,64
15617401,"SWEET SPOT! cute, comfy, 4 mi. to Downtown. Sauna!",1163788,Olivia,,78721,30.26849,-97.68768,Private room,59,1,168,2019-03-02,5.82,6,74
15632001,HQ Austin (Lic. # (Phone number hidden by Airbnb),100341183,Steve,,78745,30.18861,-97.78382,Entire home/apt,149,3,8,2018-07-05,0.29,1,300
15634528,"20 min SXSW - 5 Bedrooms -Spacious, Fun Amenities",15655427,Genevieve,,78728,30.45322,-97.68647,Entire home/apt,249,3,77,2019-03-04,2.77,4,150
15644722,Cozy Room in Eastside Co-op,93761506,Flora,,78702,30.27006,-97.72504,Private room,40,1,3,2017-03-20,0.10,1,0
15650338,Quiet-Fully furnished-Near the Domain-Park view!!!,828165,Catalina,,78758,30.40298,-97.69911,Entire home/apt,70,2,3,2016-12-30,0.11,1,0
15656147,Walk to ACL from sunny Zilker home and garage apt,101054619,Laurie,,78704,30.25611,-97.76844,Entire home/apt,750,4,4,2018-05-15,0.17,1,359
15657024,Cozy 1/1 Next to Pease Park; Close to Downtown,13646444,Samantha,,78703,30.28143,-97.75142,Entire home/apt,90,1,80,2019-01-27,2.81,2,2
15657252,Private room to aid in your South Austin visit.,52155375,Russ,,78739,30.1921,-97.87838,Private room,150,1,2,2017-03-02,0.07,1,89
15657722,On Lake Travis,101070806,Claire,,78732,30.39484,-97.88824,Entire home/apt,780,3,6,2018-08-12,0.29,1,321
15660624,Deluxe Queen Bed close to Downtown!,6212168,Hania,,78741,30.22808,-97.7188,Private room,35,1,0,,,1,0
15661329,the Pink Door - 2018 SXSW Perfection,18161031,Kimberly,,78704,30.25994,-97.7559,Entire home/apt,600,3,3,2017-04-23,0.12,3,0
15665823,"Modern Retreat, AMAZING outdoor area! 36 Beds",101155803,Hostel 512,,78702,30.26316,-97.7138,Entire home/apt,2899,2,21,2018-10-01,0.87,14,271
15671568,Cozy and inviting space in Northwest Austin,101207351,Jahzeel,,78758,30.38099,-97.69821,Private room,14,3,25,2018-05-26,0.91,2,0
15673476,Boutique Apartment In The Heart of Austin,69246211,Ashley & Jeff,,78751,30.3117,-97.71396,Entire home/apt,99,30,6,2018-08-15,0.26,2,177
15675107,Spacious 4 Bedroom | 5 Bath | Downtown,101217540,Jonathan,,78741,30.23343,-97.72452,Entire home/apt,700,3,50,2019-03-03,1.77,1,310
15685632,Mueller Townhome,101286446,Kerry,,78723,30.29909,-97.70212,Entire home/apt,150,1,11,2017-07-16,0.45,1,95
15702391,Texas-sized master bedroom plus private bath suite,2251715,Waqar,,78727,30.42427,-97.72477,Private room,60,2,0,,,1,0
15706243,"Charming, Spacious Home in Unique S. Austin",34775340,Ria,,78744,30.17697,-97.75271,Entire home/apt,65,2,24,2018-05-14,0.84,1,0
15706510,Cozy Studio in Private Garden - North Loop,9554385,Jack,,78751,30.31866,-97.72077,Entire home/apt,82,2,98,2019-03-04,3.44,1,11
15717764,***Pineapple Express Room available in home***,97185072,Töny,,78745,30.20643,-97.82771,Private room,32,4,21,2018-11-16,0.80,2,85
15720390,South Austin Private Room,15806406,Adam,,78745,30.20228,-97.77908,Private room,85,3,14,2018-03-16,0.55,1,85
15725389,Charming Home in the Heart of 78704,15942950,Sarah,,78704,30.24289,-97.77416,Entire home/apt,599,2,3,2018-08-04,0.11,1,86
15726925,The Big Creek Side,1840480,Scott And Sally,,78745,30.2221,-97.79591,Entire home/apt,495,4,0,,,10,341
15729240,3-DWELLING DOWNTOWN ESTATE ON 3RD ST!,1404731,Daniel,,78702,30.26216,-97.73035,Entire home/apt,1400,2,28,2018-09-24,1.12,5,282
15735137,Deluxe Treehouse in trendy South Congress area,101670340,Stephanie,,78704,30.24662,-97.75515,Private room,170,2,62,2018-11-13,2.20,2,164
15744892,"2 rooms in colorful, peaceful home!",9163660,Jade,,78723,30.30848,-97.68438,Private room,36,60,0,,,1,362
15745163,"Live on SoCo! Walk to 6th St, Downtown, Rainey+++",82205354,Sam,,78704,30.25729,-97.74887,Private room,195,1,4,2018-03-12,0.14,2,0
15768643,"Sleek Eastside Home - Perfect for SXSW, ACL",8093353,Guilherme,,78721,30.28284,-97.69539,Entire home/apt,550,4,0,,,1,365
15770357,Cherrywood Loft-full 1 bedroom-Walkable-East Side,1834167,Grace Marie,,78722,30.28705,-97.71859,Entire home/apt,85,1,109,2019-03-04,3.87,4,293
15774347,Bedroom in newly renovated condo,34638770,Danny,,78705,30.29401,-97.74387,Private room,60,1,81,2018-09-26,2.85,2,356
15791762,Hip Rainey Street Apartment with a Balcony and Rooftop Pool,2370669,Locale,,78701,30.2611,-97.73897,Entire home/apt,195,2,33,2019-02-14,1.20,6,156
15792064,Relaxing 3 Bed Houseboat on Lake Travis,102163994,Carl,,78734,30.42347,-97.94962,Entire home/apt,125,2,45,2019-02-17,1.58,1,155
